student_id,age,hours_studied_per_week,attendance_rate,previous_term_score,assignments_completed,participation_score,sleep_hours_per_night,internet_access,family_support,study_group,practice_tests_taken,screen_time_hours,distractions_score,late_night_study,final_exam_score
3074,22,5.99,74.1,54.36,10,4.22,6.39,0,1,1,9,5.62,4.69,2.38,51.52
3075,18,11.34,64.28,84.99,5,3.29,4.33,0,1,1,14,5.71,6.58,2.78,63.6
3076,26,14.37,92.26,69.96,11,4.72,7.95,1,0,0,13,4.35,5.52,2.05,63.35
3077,25,9.66,80.56,77.54,5,3.34,9.9,0,1,1,1,1.21,3.52,0.77,61.5
3078,23,17.74,84.02,80.6,13,5.42,9.57,1,0,0,1,1.91,5.95,1.22,65.69
3079,19,15.89,100.0,62.39,12,4.77,6.7,0,1,0,10,2.0,3.47,1.39,69.0
3080,17,7.05,100.0,92.36,13,3.61,5.71,1,1,0,5,4.5,7.82,2.86,70.51
3081,29,13.6,91.29,73.01,12,5.91,6.22,1,1,1,9,2.65,3.07,1.44,69.78
3082,19,21.92,94.96,74.8,7,7.83,7.82,0,1,0,12,3.34,6.41,3.15,75.33
3083,25,19.8,86.48,66.9,13,7.42,6.45,1,1,1,12,3.31,4.82,2.01,72.49
3084,16,11.72,95.09,80.63,13,5.29,8.23,1,0,0,5,1.7,4.98,1.29,66.44
3085,25,16.49,79.0,84.26,12,5.79,7.48,1,1,1,6,2.8,3.69,1.02,73.62
3086,18,8.63,77.97,65.41,17,3.76,5.19,0,0,0,13,4.0,5.35,1.98,57.42
3087,25,4.76,80.48,79.13,5,5.34,5.32,1,1,0,8,3.3,5.14,2.88,60.89
3088,18,14.77,100.0,66.89,8,7.13,8.32,1,1,0,2,4.33,6.07,2.62,65.48
3089,22,13.23,100.0,57.32,11,7.33,8.33,1,1,0,6,1.66,4.64,1.57,64.55
3090,21,14.57,79.07,68.15,6,8.49,7.07,1,1,0,2,4.66,8.93,1.81,64.84
3091,23,11.88,97.2,79.43,13,2.83,9.27,1,0,1,8,3.54,5.85,0.46,67.98
3092,20,13.63,83.66,78.75,10,8.92,6.96,1,0,1,2,4.45,4.09,1.79,69.05
3093,20,9.44,96.31,85.09,7,6.57,6.61,0,0,0,4,3.24,7.28,3.6,67.09
3094,21,14.37,82.04,64.02,10,8.89,6.99,0,0,0,14,2.67,6.59,1.34,62.27
3095,24,16.17,95.11,68.48,16,5.83,7.88,1,0,1,3,1.59,2.18,1.73,67.95
3096,27,11.71,84.17,72.99,18,8.25,3.6,0,1,1,8,4.21,8.4,3.25,71.48
3097,21,16.07,82.37,79.58,9,5.77,7.26,1,0,0,2,1.98,5.05,2.29,64.5
3098,16,3.15,85.09,70.72,8,3.71,7.27,0,1,1,4,2.71,5.56,1.4,57.74
3099,18,8.07,86.94,60.7,6,6.44,5.78,1,1,0,12,4.38,5.65,1.16,60.27
3100,17,19.22,79.36,53.5,16,4.81,5.77,0,0,1,10,5.12,5.99,1.99,60.98
3101,24,20.81,71.29,86.3,12,5.73,8.91,0,0,0,13,1.01,4.48,0.62,68.46
3102,27,13.25,100.0,84.98,17,6.84,6.34,0,0,1,11,4.79,6.75,1.85,74.53
3103,18,11.48,81.3,64.14,11,7.34,6.6,1,0,0,0,2.72,7.44,0.74,56.41
3104,23,5.66,66.69,89.93,6,7.1,8.44,1,1,1,13,5.17,7.6,1.6,64.49
3105,22,13.82,62.05,71.38,7,7.72,5.19,0,1,0,12,5.91,7.76,1.46,59.89
3106,22,15.89,56.57,77.61,18,2.74,10.0,0,0,1,5,3.78,5.65,2.03,57.22
3107,28,4.59,79.05,87.33,14,8.1,5.93,1,0,1,7,4.5,4.57,3.23,65.26
3108,19,14.79,99.3,66.37,13,4.16,6.09,1,1,0,13,3.1,4.74,2.94,67.32
3109,24,14.45,68.59,62.83,18,5.99,4.87,0,1,0,14,3.16,7.0,3.15,60.32
3110,23,14.2,82.05,51.26,17,5.0,6.12,1,0,0,4,4.16,6.76,2.19,53.09
3111,28,6.36,66.49,75.83,10,3.52,5.6,1,1,0,13,2.7,4.38,3.76,58.27
3112,19,14.71,96.69,77.58,16,7.56,6.34,1,0,1,7,4.56,6.09,2.46,72.41
3113,29,4.51,89.11,82.55,6,3.79,5.37,0,0,0,8,5.15,9.01,2.87,58.71
3114,28,19.44,88.68,79.44,12,4.71,3.43,0,1,0,13,4.74,7.38,3.2,71.65
3115,22,12.68,99.24,73.43,5,8.69,8.81,1,0,0,7,3.56,6.53,0.62,66.93
3116,27,6.18,100.0,86.0,17,1.34,8.17,1,1,0,4,2.89,7.59,1.51,66.27
3117,25,18.73,95.96,59.83,14,2.47,8.03,0,1,0,14,3.2,5.89,0.24,66.83
3118,20,17.77,79.43,76.87,9,7.69,7.85,1,0,0,1,3.62,4.06,0.02,64.22
3119,27,8.75,71.77,78.36,9,4.99,7.93,1,1,0,7,2.05,4.88,1.36,60.06
3120,16,23.02,74.65,70.72,9,7.36,5.97,1,0,0,3,4.02,5.65,1.4,63.66
3121,17,6.98,67.37,92.97,11,5.78,10.0,1,1,1,3,1.0,5.38,0.54,66.85
3122,28,13.57,100.0,77.46,13,4.85,6.13,1,0,1,5,4.52,5.79,1.59,68.74
3123,27,17.91,83.43,88.41,18,7.19,5.2,0,1,0,1,3.71,5.53,3.97,75.66
3124,20,0.65,86.72,82.99,10,4.41,10.0,1,1,0,13,3.04,5.53,0.0,63.65
3125,29,17.01,87.41,70.03,5,4.71,6.43,0,0,1,2,4.89,5.28,2.39,62.07
3126,25,11.68,100.0,95.48,8,6.27,7.11,1,1,1,10,2.71,3.81,2.65,80.03
3127,19,11.92,79.61,85.56,19,3.63,5.51,0,0,1,7,4.27,3.72,0.78,67.93
3128,28,6.62,97.56,72.41,17,2.96,6.64,0,1,1,10,3.59,6.5,2.99,65.27
3129,29,13.66,88.53,70.76,7,2.53,7.75,1,0,0,11,4.44,6.36,1.58,60.49
3130,27,6.45,83.84,59.72,17,7.66,7.52,0,1,0,13,3.68,5.55,2.32,62.43
3131,24,7.16,65.67,70.38,8,9.63,5.19,1,0,0,5,4.81,7.16,3.52,54.64
3132,28,9.76,94.86,69.34,6,8.15,8.17,1,0,1,3,5.13,6.97,0.76,62.85
3133,27,5.86,77.76,74.72,13,4.54,5.85,0,1,0,12,4.31,2.9,1.89,60.26
3134,22,19.86,80.69,67.1,15,4.78,4.67,1,1,0,3,5.12,6.1,3.94,65.2
3135,26,5.36,87.73,79.08,17,3.84,8.39,1,0,1,12,2.65,2.22,1.53,65.54
3136,27,8.23,86.39,71.2,18,5.81,7.52,1,1,1,1,3.6,8.11,1.19,66.14
3137,16,10.42,96.98,53.15,19,7.87,6.68,0,1,1,14,2.53,3.45,3.17,68.08
3138,22,12.02,78.52,66.1,17,5.67,5.85,1,0,1,10,5.67,8.61,2.03,64.31
3139,29,15.96,87.11,61.37,18,5.77,8.18,0,1,1,4,1.73,3.64,2.57,67.38
3140,19,16.09,88.28,56.85,7,0.0,6.62,0,0,1,14,2.16,4.17,3.3,56.21
3141,24,10.49,85.69,69.15,9,6.42,5.98,1,0,1,10,5.09,4.87,2.78,62.59
3142,22,10.08,92.42,83.21,6,3.43,7.87,1,1,0,7,4.27,3.3,2.87,65.95
3143,24,12.18,82.81,58.73,17,5.32,7.45,1,1,0,4,3.31,7.68,2.0,58.41
3144,20,16.11,97.83,48.06,11,6.54,5.21,1,0,0,9,3.83,3.47,2.35,60.72
3145,24,15.49,78.12,70.26,7,6.06,8.91,1,1,1,9,1.0,3.71,0.94,65.77
3146,26,9.42,70.61,100.0,18,7.3,4.51,1,1,0,2,5.86,6.16,2.97,71.29
3147,26,1.7,85.01,65.1,16,8.88,5.8,0,0,1,7,3.26,5.31,2.64,61.68
3148,27,22.72,97.58,75.49,18,1.3,7.57,1,0,0,13,3.52,7.58,1.77,70.24
3149,19,16.76,80.12,67.25,8,2.74,6.88,1,0,0,5,3.01,2.84,3.6,57.75
3150,17,13.32,78.97,82.57,5,9.12,8.22,0,1,1,4,3.65,5.75,1.08,69.98
3151,23,13.7,81.87,89.59,15,6.8,7.89,0,0,1,4,2.23,3.93,1.37,72.68
3152,18,9.39,87.12,70.31,18,4.41,3.45,0,0,0,6,5.99,7.36,4.1,59.38
3153,24,6.99,83.62,86.48,11,5.32,9.02,1,0,0,1,1.8,4.65,0.81,62.08
3154,21,10.34,88.63,59.17,14,5.86,6.27,1,1,0,8,3.6,4.73,3.06,63.23
3155,26,10.89,67.74,74.74,15,7.94,7.02,1,0,1,14,2.52,6.98,2.91,62.42
3156,22,8.87,100.0,56.93,14,5.21,5.88,1,0,0,1,5.39,6.89,1.74,57.5
3157,23,4.71,91.42,74.49,8,5.84,5.4,1,1,0,4,2.49,4.86,2.02,62.03
3158,29,10.44,76.57,64.85,8,3.19,7.99,0,1,1,6,3.63,5.44,1.53,56.0
3159,24,14.88,99.55,75.12,6,8.78,7.74,0,0,0,0,2.0,4.41,1.93,67.89
3160,29,9.53,90.06,58.74,14,6.76,7.41,1,1,1,4,2.8,5.94,1.38,63.67
3161,19,12.11,100.0,75.02,8,4.92,6.04,0,0,0,11,5.09,6.79,1.7,65.15
3162,29,1.65,73.32,73.61,19,3.19,9.4,0,0,1,12,1.0,3.82,0.0,58.07
3163,19,10.96,100.0,65.37,14,5.82,7.6,1,1,1,5,4.15,5.03,1.56,67.34
3164,26,11.39,85.9,62.58,13,7.62,7.92,0,1,1,11,2.42,2.08,2.22,67.65
3165,16,5.87,64.25,57.97,16,10.0,7.16,1,1,0,14,4.27,4.59,2.24,57.94
3166,25,3.35,93.18,67.48,18,9.7,7.48,0,0,1,9,4.06,6.05,1.52,63.2
3167,28,14.06,82.32,77.09,10,5.13,8.78,1,0,0,7,3.49,5.97,2.61,62.44
3168,19,7.95,75.0,70.65,15,5.05,8.61,1,1,1,2,2.14,3.79,0.86,58.45
3169,18,14.44,83.21,74.15,7,3.94,8.71,1,1,0,0,2.79,7.71,1.86,61.39
3170,21,9.9,65.43,87.54,8,6.81,7.21,0,1,1,11,2.68,6.69,2.22,67.96
3171,16,15.12,91.44,68.38,13,4.38,7.24,1,0,0,7,3.47,4.75,1.69,64.65
3172,16,10.31,83.2,75.81,10,7.04,5.3,0,0,0,13,4.11,7.32,3.81,64.25
3173,21,4.47,82.65,82.26,13,6.54,6.75,1,1,1,1,4.48,4.29,2.39,64.89
3174,27,11.57,99.99,78.48,8,6.73,6.2,0,1,1,6,6.92,7.91,2.47,73.28
3175,21,10.36,85.79,76.93,16,3.95,5.79,1,1,1,13,5.2,6.22,2.53,68.06
3176,19,15.29,78.62,73.24,9,8.2,7.05,0,0,0,0,2.39,2.57,2.81,64.06
3177,19,9.75,75.64,95.51,11,5.51,7.16,0,0,0,8,3.35,7.48,2.65,65.87
3178,17,10.03,84.8,71.38,15,3.48,5.97,1,0,1,9,3.94,3.12,2.99,60.21
3179,21,16.3,96.39,67.63,15,5.83,4.49,1,1,0,13,3.5,6.28,3.24,69.57
3180,20,17.83,79.44,79.41,12,6.26,6.65,0,0,0,7,2.57,5.09,3.53,65.67
3181,22,15.8,74.74,92.0,16,6.03,7.05,1,1,0,3,3.97,7.47,2.57,71.29
3182,20,17.19,94.93,89.34,18,7.8,7.51,0,1,1,0,1.73,6.06,1.23,80.22
3183,24,14.27,86.04,72.69,6,8.32,5.7,1,0,1,13,6.51,7.43,2.22,66.71
3184,26,15.85,85.17,82.33,7,10.0,5.07,1,0,0,5,2.85,0.86,3.56,70.12
3185,16,16.39,100.0,78.32,19,5.73,4.26,1,0,0,3,4.95,4.8,3.0,69.07
3186,16,14.02,72.93,73.2,6,8.35,7.01,0,1,0,11,5.22,10.0,2.65,64.49
3187,19,12.31,87.48,80.16,6,0.74,6.14,0,1,0,4,4.47,7.35,2.88,60.47
3188,19,12.71,67.14,79.76,6,9.69,7.91,1,0,1,7,3.88,4.39,0.67,63.09
3189,17,24.02,82.33,74.0,11,5.88,4.88,1,0,0,10,2.67,7.13,3.77,68.79
3190,28,12.07,91.48,93.07,8,8.47,9.01,0,0,0,13,1.84,6.92,1.98,74.82
3191,17,10.82,97.01,67.77,15,5.46,6.73,0,1,0,8,2.1,4.92,2.11,66.31
3192,27,10.18,72.34,89.1,15,7.02,6.7,1,0,0,11,2.91,6.2,2.72,67.76
3193,16,11.83,94.03,97.6,14,7.19,7.23,0,1,0,5,3.51,7.15,1.8,79.04
3194,24,13.22,93.49,97.77,7,4.71,8.07,1,1,0,10,1.86,7.84,2.58,77.04
3195,21,6.34,84.15,75.6,17,4.79,8.21,0,1,1,11,3.68,4.5,0.62,66.89
3196,23,2.1,100.0,70.11,14,0.14,4.24,0,1,1,11,4.04,6.31,3.24,60.76
3197,23,13.48,85.43,53.07,6,7.05,6.16,0,0,1,6,4.06,3.69,1.95,58.62
3198,19,3.97,76.35,71.62,18,5.62,7.68,1,0,1,9,2.52,6.28,1.44,60.76
3199,17,13.29,89.8,100.0,8,5.49,7.88,0,0,1,4,1.87,4.21,3.02,74.22
3200,28,12.7,66.25,53.44,14,8.39,7.34,1,0,1,7,2.0,1.38,2.86,57.55
3201,26,17.76,100.0,53.7,14,6.64,5.68,0,0,1,12,3.62,6.9,2.52,65.38
3202,26,20.35,95.59,82.4,8,6.41,7.64,1,0,1,7,4.49,7.54,1.37,74.32
3203,24,13.84,81.31,79.76,9,2.15,6.74,0,1,0,14,2.27,8.05,2.81,65.27
3204,23,9.23,91.75,50.34,16,6.25,7.02,1,0,1,4,3.87,6.23,1.27,57.0
3205,27,6.13,90.94,71.62,19,5.35,8.85,1,1,0,11,1.0,2.01,0.68,65.98
3206,18,8.04,100.0,76.41,17,7.91,6.86,1,0,1,9,4.18,3.74,1.36,70.85
3207,24,12.2,79.08,54.06,15,4.95,7.7,0,1,0,0,2.15,7.09,1.94,55.54
3208,19,1.65,72.13,83.88,12,3.49,9.2,1,0,1,14,1.68,4.8,1.19,59.13
3209,25,12.38,64.47,56.35,12,5.48,8.52,0,0,1,14,2.92,3.52,0.43,55.53
3210,21,11.94,82.38,85.94,10,9.65,5.14,0,1,1,0,4.45,5.69,2.26,73.29
3211,21,15.22,69.27,74.75,7,4.2,5.41,0,0,0,5,4.78,5.64,2.74,56.75
3212,20,10.33,83.63,63.91,14,8.52,4.02,1,1,0,12,5.06,8.43,3.31,65.17
3213,24,12.51,89.64,52.94,7,5.6,8.6,1,1,1,14,2.66,6.45,2.02,61.23
3214,16,8.32,80.86,68.19,6,1.87,6.75,1,0,0,3,2.1,3.47,2.09,51.1
3215,26,9.68,75.69,71.16,17,7.19,6.2,0,1,0,9,3.42,6.31,2.49,63.66
3216,21,3.13,97.69,70.74,14,10.0,6.88,1,0,1,5,3.1,7.02,1.73,65.36
3217,29,12.62,83.36,65.15,18,6.86,5.26,0,0,1,3,2.88,4.47,2.59,62.67
3218,22,19.74,87.81,69.76,8,3.8,7.86,0,1,1,13,3.25,5.25,2.78,69.53
3219,17,12.81,95.21,82.79,13,5.51,5.68,1,1,0,14,4.45,4.67,2.92,73.33
3220,20,13.83,71.98,61.34,14,4.17,8.36,1,1,0,6,1.42,5.68,2.02,56.59
3221,22,7.09,75.92,69.78,18,10.0,7.4,1,1,1,10,3.03,3.08,1.42,68.47
3222,21,19.16,100.0,77.82,9,7.06,6.92,0,1,1,0,3.85,5.24,0.68,75.11
3223,19,8.16,83.79,72.03,10,1.19,7.85,0,0,1,12,2.33,4.88,1.0,58.82
3224,20,16.01,74.68,82.7,10,7.6,6.64,1,0,1,6,4.13,5.37,1.95,67.73
3225,26,12.54,82.79,91.0,7,6.85,6.97,1,1,1,2,4.06,6.61,2.88,71.76
3226,21,7.2,79.51,68.03,18,3.89,8.82,1,1,0,7,1.09,4.73,1.47,58.82
3227,18,17.14,72.76,74.88,10,4.72,9.53,1,0,0,12,2.74,6.35,0.73,61.2
3228,24,12.08,81.2,36.93,10,5.8,7.85,1,0,1,4,4.33,7.65,1.79,49.64
3229,26,12.89,85.2,68.1,11,9.41,9.11,0,1,0,11,1.32,6.37,1.5,68.88
3230,22,14.26,85.27,80.35,16,4.89,4.66,0,1,0,8,5.45,10.0,3.26,68.55
3231,26,11.89,90.95,58.79,7,4.42,7.23,1,0,1,5,1.32,3.71,2.71,56.86
3232,18,10.11,67.56,88.28,6,7.87,7.0,0,1,0,7,1.0,6.4,2.28,67.78
3233,18,14.33,70.01,49.59,6,4.67,6.32,1,1,1,12,3.75,4.59,1.67,55.05
3234,27,9.98,93.54,88.52,15,3.85,7.83,1,0,1,6,1.74,3.77,0.61,69.47
3235,27,12.33,80.85,66.04,5,5.67,9.9,1,1,0,1,2.5,4.3,0.11,59.98
3236,23,8.66,97.93,59.96,6,7.6,7.81,1,0,1,3,4.7,7.04,2.42,58.37
3237,22,4.55,88.54,66.41,12,6.24,8.71,1,0,0,10,2.02,4.12,2.53,59.32
3238,22,8.63,70.9,69.05,12,5.19,9.11,1,0,1,9,1.43,3.86,0.75,57.63
3239,19,9.52,90.93,60.02,15,8.84,9.03,1,0,1,6,2.78,4.88,2.59,62.95
3240,25,12.07,75.0,55.62,18,8.74,7.16,1,1,0,11,3.96,5.85,2.2,62.95
3241,21,17.92,88.09,65.94,5,2.72,6.14,0,0,1,10,4.49,9.1,2.38,59.37
3242,26,3.55,98.06,83.65,9,3.62,8.76,0,1,1,9,1.36,4.49,1.49,66.78
3243,22,12.64,100.0,77.12,9,4.09,8.36,1,1,0,3,3.1,5.07,1.88,68.63
3244,27,0.94,84.7,88.4,9,5.51,6.38,1,1,1,11,3.9,5.85,1.86,64.26
3245,27,6.77,92.59,64.88,12,6.28,9.48,0,0,0,6,1.0,3.34,1.09,58.91
3246,27,9.46,88.5,67.94,18,5.79,5.83,0,0,1,2,3.5,4.28,2.41,61.47
3247,19,0.73,93.55,68.2,11,6.09,5.24,1,0,1,10,5.37,6.62,0.74,59.22
3248,25,2.71,59.16,73.95,11,6.85,6.98,1,0,0,2,2.8,6.31,1.8,50.42
3249,26,12.77,81.41,77.77,8,3.36,5.11,0,0,0,8,2.69,4.72,3.97,59.78
3250,26,12.39,88.4,93.37,14,1.56,6.84,1,0,0,6,4.08,5.24,2.68,66.94
3251,28,11.43,90.24,80.68,8,6.54,6.98,0,1,1,13,4.22,7.36,1.6,71.82
3252,18,7.98,77.66,74.19,15,8.45,6.21,1,0,0,5,3.28,3.18,2.46,61.8
3253,25,22.77,93.9,88.53,13,6.34,7.17,0,0,0,0,3.08,3.62,2.45,73.02
3254,25,11.19,96.76,62.78,15,5.12,5.19,1,0,0,4,4.7,6.38,2.39,60.7
3255,21,7.69,86.13,56.38,7,7.08,3.7,0,1,0,13,4.29,9.19,3.85,59.34
3256,19,20.39,83.08,80.23,19,5.3,8.28,0,1,0,4,2.78,4.81,1.34,71.37
3257,23,15.07,81.75,74.2,14,3.34,8.44,1,0,1,4,3.88,8.1,0.46,62.7
3258,19,10.15,86.84,73.64,19,5.19,8.34,0,0,0,3,3.31,5.49,1.4,61.77
3259,24,17.96,97.55,83.41,19,7.49,6.46,1,0,1,14,3.75,2.48,0.69,79.26
3260,17,12.78,100.0,68.16,6,6.61,7.74,0,1,1,14,2.44,7.42,1.42,72.04
3261,21,15.22,80.58,70.84,11,7.33,6.57,0,0,0,10,5.96,8.25,1.2,64.26
3262,21,13.17,75.86,76.75,5,4.96,8.83,1,1,0,11,1.0,3.59,2.13,64.42
3263,26,6.86,77.27,80.0,7,7.07,5.32,1,0,1,6,4.2,5.23,1.28,61.48
3264,16,16.86,95.54,84.03,16,8.83,7.5,0,1,0,5,2.27,7.13,1.92,77.06
3265,21,12.8,87.69,73.59,9,5.3,6.38,0,1,0,1,2.75,5.48,2.85,62.39
3266,25,6.95,88.49,75.37,8,4.97,8.12,1,1,1,0,2.42,6.64,2.04,62.18
3267,22,8.19,90.37,43.05,10,8.43,7.17,1,1,0,7,2.91,6.7,0.96,56.14
3268,26,16.78,89.28,86.9,15,6.17,4.43,1,0,1,3,6.34,6.6,1.81,71.27
3269,28,10.15,84.16,53.28,18,3.62,6.59,1,1,0,0,5.29,6.28,2.94,55.78
3270,26,12.23,74.73,71.63,6,5.13,5.62,0,1,0,0,5.44,8.04,2.27,58.51
3271,20,15.27,79.07,100.0,15,8.6,7.75,0,0,0,9,3.52,9.03,1.35,75.76
3272,17,12.64,86.67,68.22,11,6.7,8.34,0,1,0,11,2.08,5.43,1.64,65.51
3273,17,4.37,89.45,53.1,5,9.71,5.29,0,1,1,14,3.84,3.71,2.46,63.58
3274,24,15.19,81.62,91.56,11,7.25,7.7,1,0,1,5,4.59,6.56,1.59,71.69
3275,17,16.69,81.15,65.47,9,6.49,5.57,0,0,0,2,4.82,4.49,2.19,59.11
3276,27,16.33,99.46,70.18,11,8.09,6.32,1,0,0,5,1.81,4.94,2.03,69.41
3277,24,20.08,80.63,70.15,6,4.76,7.3,1,0,0,1,2.64,5.91,0.0,60.72
3278,16,13.82,87.7,80.99,13,8.12,8.87,1,0,0,10,1.0,3.9,0.77,70.7
3279,27,15.89,82.15,81.49,8,5.81,7.76,0,0,1,12,3.01,4.49,1.93,68.97
3280,18,19.95,76.6,70.65,6,5.48,8.03,1,0,0,12,3.76,5.08,0.98,62.92
3281,29,10.55,69.85,85.51,11,6.78,6.35,1,1,0,14,5.09,7.23,1.93,66.56
3282,19,20.68,79.91,61.28,11,5.05,6.86,0,1,1,14,3.33,6.38,2.73,66.63
3283,23,20.67,77.0,80.25,12,3.73,7.99,0,0,0,3,2.77,5.32,0.97,65.33
3284,22,15.92,94.11,64.63,19,4.19,7.31,0,0,0,5,2.94,4.95,2.46,63.16
3285,20,21.2,73.64,80.53,15,7.03,7.31,0,1,1,12,1.48,2.13,2.54,75.64
3286,18,16.26,81.19,64.09,5,6.59,7.66,0,1,0,7,2.38,2.08,2.36,64.16
3287,16,7.6,92.13,66.84,6,6.15,9.52,0,1,1,4,1.66,4.2,1.5,62.97
3288,23,17.69,84.26,89.86,16,7.43,9.1,0,0,0,14,2.37,6.34,0.45,75.7
3289,29,13.63,90.49,58.61,10,4.21,9.18,0,0,0,6,2.55,2.57,0.27,56.75
3290,20,14.07,93.97,57.99,13,5.17,7.65,1,1,0,3,2.8,5.71,2.49,63.01
3291,20,12.77,68.42,79.01,16,9.25,5.94,1,0,0,2,4.47,6.61,2.56,64.51
3292,25,18.8,81.2,68.87,7,4.09,5.35,0,1,1,7,2.66,6.3,4.32,66.13
3293,29,14.76,75.58,66.93,13,8.55,7.3,1,0,1,2,3.29,6.86,2.84,63.63
3294,23,8.52,99.22,70.39,15,5.46,5.62,0,0,1,12,4.09,5.91,3.04,66.37
3295,29,14.43,84.21,97.61,18,7.05,4.21,0,1,1,7,6.9,9.7,3.3,79.43
3296,25,15.65,90.5,59.65,10,6.47,6.64,1,0,1,12,2.91,5.57,2.09,62.94
3297,27,8.37,100.0,68.84,6,5.49,10.0,1,0,0,3,2.76,3.45,0.95,58.83
3298,19,9.83,81.78,74.09,12,6.22,7.11,0,1,1,10,3.14,5.0,1.76,66.33
3299,23,10.08,86.18,60.78,14,7.91,7.31,1,1,0,0,3.32,5.77,1.86,59.78
3300,25,8.96,89.59,71.66,8,4.61,7.0,1,1,1,11,3.67,7.18,2.47,64.87
3301,21,13.74,82.68,77.91,19,4.1,7.33,0,0,1,3,4.04,6.12,2.21,66.5
3302,26,17.09,98.24,61.14,19,7.72,5.13,0,1,0,14,2.88,5.84,2.99,71.37
3303,21,21.46,93.77,85.5,5,5.21,7.49,1,1,1,9,1.0,2.59,0.74,76.89
3304,26,17.97,95.65,58.34,18,5.66,8.27,1,1,1,1,3.9,5.27,0.41,66.37
3305,22,17.11,85.91,70.34,19,5.63,7.49,0,1,1,9,3.89,6.56,1.12,71.54
3306,16,17.72,81.91,76.11,12,5.16,7.54,1,0,0,12,4.29,3.51,0.32,66.95
3307,17,18.68,81.79,100.0,12,2.41,7.15,0,1,0,2,2.92,6.53,1.06,72.91
3308,29,10.12,81.69,51.04,12,5.81,8.17,0,1,0,14,4.03,6.96,1.0,57.1
3309,24,15.47,68.65,75.45,13,5.08,5.42,0,1,0,5,2.3,4.33,1.5,63.32
3310,24,13.61,89.11,100.0,10,3.31,4.18,0,1,1,6,2.76,5.9,2.69,76.61
3311,26,11.35,93.7,64.89,5,4.88,6.38,1,1,0,11,1.2,5.9,1.73,64.17
3312,19,9.73,85.31,85.14,13,6.47,7.07,1,0,0,9,4.54,7.49,0.74,67.68
3313,21,9.47,80.35,74.63,18,9.45,8.0,1,0,1,13,2.91,6.85,1.52,68.96
3314,22,10.66,85.78,54.88,14,4.92,6.0,1,1,0,9,4.46,5.2,1.43,58.26
3315,25,5.83,87.7,76.79,14,8.67,7.35,0,1,1,9,2.61,4.49,1.9,68.82
3316,23,14.61,88.74,61.35,16,5.1,7.04,1,1,0,11,2.3,3.63,0.94,65.17
3317,19,11.89,100.0,73.08,19,6.93,8.17,0,1,0,2,3.14,2.75,1.04,70.22
3318,23,12.53,76.69,54.03,7,5.5,6.41,1,1,1,13,2.58,6.15,2.75,57.75
3319,21,13.69,89.11,80.82,15,7.5,8.02,1,1,1,12,2.52,5.55,0.82,76.16
3320,19,15.62,92.42,43.05,18,6.28,8.19,1,0,0,7,2.61,3.3,1.97,57.84
3321,18,9.04,86.19,70.0,17,5.23,6.69,0,1,1,0,5.2,7.44,3.44,63.43
3322,19,11.47,83.01,87.5,6,2.93,6.87,1,1,1,11,4.58,6.85,2.82,68.72
3323,23,3.96,74.98,78.23,8,7.98,6.42,1,1,1,6,4.05,5.28,1.21,63.06
3324,21,0.9,79.36,67.84,19,3.02,6.05,1,1,1,7,4.23,0.6,3.33,56.13
3325,21,2.3,92.57,69.22,7,4.8,6.16,0,0,1,1,1.95,4.47,3.64,56.96
3326,26,19.68,100.0,66.92,8,9.53,5.5,0,0,0,14,5.13,5.94,2.87,72.76
3327,25,2.87,78.73,100.0,15,6.49,8.15,1,0,1,12,3.12,6.7,2.86,68.21
3328,22,14.36,90.18,71.39,12,6.18,7.69,0,1,1,3,3.56,5.44,2.99,69.42
3329,24,19.39,90.67,71.86,19,6.26,6.9,1,1,1,6,3.25,4.47,0.79,72.56
3330,16,9.71,95.63,63.2,17,6.5,7.25,0,1,0,4,3.05,6.54,2.37,63.72
3331,21,20.15,87.87,66.32,7,5.33,7.14,0,1,1,14,4.01,7.06,2.34,70.04
3332,22,21.24,89.88,79.34,10,6.69,9.3,0,1,0,4,1.75,6.81,0.9,72.96
3333,20,16.73,94.47,64.7,12,5.69,8.38,1,0,1,5,1.77,6.02,1.24,67.07
3334,18,23.86,73.58,62.34,6,5.35,6.6,1,0,0,7,3.72,3.63,2.66,60.76
3335,26,15.11,85.86,65.41,10,6.95,8.1,0,1,1,11,2.72,4.83,3.63,67.59
3336,16,8.36,67.49,67.78,15,7.27,4.67,1,0,0,2,4.13,6.84,2.83,54.31
3337,29,14.62,65.4,74.09,5,6.72,6.36,1,1,1,14,2.18,2.66,3.16,66.08
3338,29,9.8,77.04,66.19,15,7.91,5.95,0,0,1,7,5.13,5.04,1.85,59.91
3339,24,5.5,69.78,69.71,15,9.73,7.55,0,1,1,8,1.19,2.93,2.32,65.62
3340,20,5.64,90.52,63.01,11,9.44,6.27,0,0,0,4,5.22,7.25,2.97,59.12
3341,20,23.58,95.45,86.86,18,6.22,5.92,0,1,1,7,4.08,4.2,1.5,83.04
3342,23,9.32,82.29,73.09,14,3.85,6.0,0,0,1,4,3.94,7.42,1.5,59.48
3343,25,11.91,83.98,68.24,10,8.3,4.97,0,0,1,12,4.31,6.78,3.66,64.53
3344,21,8.72,83.01,75.49,17,6.26,5.13,1,1,1,1,4.13,7.72,3.3,66.74
3345,22,12.73,82.73,71.46,18,7.56,5.63,0,1,1,6,3.29,5.36,3.25,69.45
