age,income,balance,transactions,loan,credit_score,products,tenure_years,is_active,churn
23,38618,84456,77,1,464,2,0,0,1
30,81859,14834,247,0,847,1,5,1,0
39,78827,54502,260,0,456,2,1,1,0
45,117389,98894,31,1,511,2,7,1,0
47,145114,51525,133,0,350,4,19,0,1
69,116726,50462,92,0,487,2,17,1,0
53,148077,98389,180,0,371,3,16,0,1
19,153034,38442,146,1,546,1,6,1,0
53,148373,40033,131,0,324,2,15,0,1
25,190313,45111,159,0,380,1,12,0,1
62,146076,59088,61,0,572,4,14,0,0
59,191323,16514,214,0,514,4,13,0,0
67,82397,53750,279,1,579,1,12,0,1
26,89951,48756,65,1,789,2,13,0,1
18,75770,36523,17,1,686,2,17,0,1
30,51545,36206,240,0,570,2,7,0,0
67,28705,46780,95,0,552,2,0,1,0
32,30704,41598,47,1,301,1,10,1,0
49,183191,11257,47,0,490,4,0,0,1
51,48671,57310,239,0,568,2,14,0,0
60,41203,19980,221,0,751,1,6,0,0
48,101927,42684,229,0,511,4,2,1,0
31,140503,46546,154,0,637,1,7,0,0
64,112115,49110,61,0,539,3,14,1,0
31,32451,17901,101,0,812,1,14,0,0
65,175588,78147,0,0,474,3,5,1,0
46,131372,69360,39,1,406,1,18,0,1
64,140102,1435,71,1,548,3,12,1,0
36,116613,83340,144,0,829,1,6,1,0
44,95856,40309,0,0,571,1,5,1,0
26,78642,33910,77,0,342,2,0,0,1
54,197048,69386,204,0,535,1,1,0,0
54,170402,54394,204,0,614,4,19,1,0
60,107656,90419,21,0,819,1,12,0,0
45,54612,84424,290,1,784,3,15,0,1
69,138299,22997,231,1,391,3,17,0,1
41,182862,45275,44,0,475,3,9,1,0
45,149848,7744,288,1,830,3,13,0,1
53,107606,26137,196,0,738,2,6,1,0
69,170521,99604,129,0,772,2,18,0,0
35,183328,4075,237,0,826,3,7,1,0
42,118983,36656,284,0,642,4,10,0,0
52,27190,73152,220,0,330,3,14,0,1
21,196565,8617,149,0,398,1,2,0,1
31,162633,69442,212,1,414,3,5,0,1
56,171503,50442,104,0,521,1,4,0,0
43,49617,97293,176,0,469,4,18,0,1
25,164643,90280,198,0,330,1,15,1,0
41,129319,58354,216,0,630,4,8,0,0
33,116931,91917,15,1,637,1,17,0,1
37,20009,51176,167,1,571,1,19,1,0
32,134291,57190,172,1,535,2,15,1,0
24,100739,70471,63,1,359,4,13,0,1
34,194863,10878,190,0,370,1,5,1,0
39,73368,71406,178,0,442,3,13,1,0
39,95914,53804,236,1,636,4,5,0,1
29,68847,83606,9,1,420,2,19,0,1
35,95755,44027,75,0,759,3,18,0,0
63,115491,89556,213,0,374,2,12,0,1
64,185296,60501,120,0,421,2,17,0,1
32,118347,65936,172,0,392,4,2,0,1
54,60094,20376,55,0,667,2,18,1,0
33,147791,93910,229,1,768,1,9,1,0
22,146489,89551,72,0,633,2,18,0,0
19,161158,37877,211,0,360,3,16,0,1
69,113893,63645,12,1,606,3,12,0,1
45,60544,77285,63,1,507,4,3,0,1
58,112398,40436,114,1,356,1,11,0,1
44,170027,92405,215,1,548,3,12,1,0
48,67660,58235,157,0,632,4,19,0,0
58,93736,-959,113,1,329,2,16,0,1
53,91168,4176,53,0,603,4,11,0,0
64,54630,45276,17,0,817,1,18,0,0
60,24711,35764,24,0,456,3,6,0,1
18,181943,75064,180,0,831,2,9,0,0
67,22457,25029,275,0,551,4,0,1,0
46,96732,64180,10,0,336,1,5,0,1
18,98375,64760,167,0,311,3,5,1,0
25,59467,92285,89,0,669,1,3,0,0
33,164239,23646,86,0,519,4,11,0,0
45,27157,62562,174,0,317,3,16,1,0
39,130357,27201,55,0,493,2,3,1,0
35,22714,60556,288,1,329,2,16,0,1
39,47217,10554,216,0,439,4,0,1,0
58,60132,42954,97,0,496,2,18,0,1
29,116653,52371,281,0,738,4,3,0,0
36,100792,71225,28,0,594,4,17,1,0
42,76371,65554,152,0,749,1,6,0,0
67,76788,83991,106,0,563,4,12,0,0
22,29583,40707,171,1,732,2,17,0,1
51,62042,57272,120,0,305,1,17,0,1
56,110405,29221,11,0,742,2,2,1,0
27,97807,5663,38,1,650,2,8,0,1
64,88371,16640,146,1,309,2,13,0,1
24,159085,5321,146,0,656,3,6,0,0
54,98775,17845,28,0,488,3,15,1,0
64,180612,87524,193,0,411,2,8,0,1
69,56973,56839,89,0,321,3,11,1,0
69,87690,17370,242,0,692,1,6,0,0
32,89459,26075,225,0,458,2,2,1,0
59,51558,28703,221,1,512,4,3,1,0
41,128350,3426,19,0,822,2,13,0,0
43,60030,24310,264,0,775,1,15,1,0
43,56636,3530,1,0,644,4,6,1,0
63,129528,31293,155,0,616,1,1,1,0
43,83566,21078,33,0,764,3,7,0,0
27,71159,978,276,0,361,1,10,1,0
34,76025,59770,205,0,399,1,19,0,1
31,177752,84727,277,0,722,2,19,0,0
19,129463,55468,186,1,502,2,7,0,1
65,32434,6875,83,0,375,1,13,1,0
30,66096,71218,190,0,832,4,12,1,0
44,67471,73243,219,0,593,3,10,0,0
26,76004,77625,32,0,816,1,11,0,0
24,191651,-153,290,1,685,4,2,0,1
65,30487,81264,126,0,742,3,6,0,0
27,95925,5532,163,1,423,1,2,0,1
26,199205,40262,189,0,334,3,14,0,1
39,116925,4316,82,0,825,1,16,0,0
40,133500,33102,217,0,596,3,9,1,0
24,29610,18851,25,0,642,4,17,1,0
65,73551,4791,134,1,396,2,8,0,1
26,33869,97834,132,0,504,3,10,0,0
44,108466,60774,214,1,836,1,19,0,1
41,42979,86259,80,0,551,3,1,1,0
46,31492,7805,207,0,448,4,11,0,1
34,135381,10072,111,0,785,1,17,0,0
37,80920,81164,122,0,363,4,4,1,0
24,132784,79024,222,0,439,3,6,0,1
60,114257,70931,121,0,330,3,15,0,1
57,43409,15052,79,1,799,2,15,1,0
24,136443,-369,127,0,458,1,6,1,0
45,175149,79082,73,0,805,2,9,0,0
36,80428,9939,224,1,518,3,12,0,1
37,46455,1474,296,0,346,2,0,0,1
61,178457,97765,85,0,704,2,16,0,0
56,151919,96869,191,0,320,4,5,0,1
57,96699,88729,262,0,762,4,5,0,0
24,73213,79853,122,0,329,2,10,1,0
23,135883,30876,126,0,496,1,3,0,1
42,160776,58784,29,0,479,2,16,1,0
58,195934,28232,166,0,557,4,9,0,0
30,51849,5226,146,1,367,3,2,0,1
56,91868,49492,253,0,429,3,11,1,0
57,142842,87897,37,0,410,3,8,0,1
39,156720,30688,100,0,519,4,2,0,0
66,51793,44962,78,0,521,4,18,0,0
34,105240,909,241,1,722,3,18,1,0
65,104377,17362,101,1,806,3,13,0,1
39,23450,1629,259,1,703,1,1,0,1
51,28418,11782,162,0,723,2,12,1,0
25,199790,51852,84,0,596,4,0,1,0
66,54575,61611,109,0,417,4,0,0,1
62,150576,68134,187,0,810,1,8,0,0
35,117260,26633,237,1,616,3,16,0,1
41,134009,78782,35,0,677,1,14,0,0
59,53186,88391,211,0,558,2,15,0,0
19,46451,16922,83,0,803,2,10,1,0
19,23155,74307,89,0,419,3,11,0,1
44,160182,79486,131,0,500,3,0,1,0
31,49448,6432,83,0,844,3,8,1,0
65,146934,45825,105,1,754,2,12,1,0
56,148529,87861,179,1,383,3,14,0,1
29,149244,21560,202,1,519,2,10,1,0
49,65231,98563,107,1,359,2,13,0,1
45,55399,99794,30,1,743,3,11,0,1
45,171130,15537,49,1,466,4,3,0,1
63,92404,23343,86,1,607,2,1,0,1
42,68698,11125,142,0,517,2,0,0,0
21,65379,61193,64,0,722,1,8,1,0
43,117275,59960,238,0,583,3,15,0,0
53,154884,47408,265,0,499,1,12,0,1
67,168342,80974,87,0,552,3,2,0,0
20,43978,21086,175,0,815,3,14,1,0
18,31531,26184,148,0,634,1,6,0,0
34,48783,50485,23,0,359,4,1,1,0
24,33236,4577,150,0,537,3,7,0,0
65,137485,26085,288,0,375,2,14,0,1
22,181165,91448,35,1,496,1,13,0,1
36,89683,95918,231,1,754,2,9,0,1
56,169587,61307,185,0,757,3,13,0,0
63,113806,92266,89,0,749,1,18,0,0
51,153831,13958,225,0,344,1,5,1,0
52,176388,46348,286,0,686,3,4,0,0
66,196552,58636,190,1,605,4,15,0,1
33,33332,58738,172,0,485,3,13,0,1
57,194891,42538,82,1,844,2,2,0,1
67,73902,35701,120,0,687,1,8,0,0
64,29198,34125,177,0,497,1,7,0,1
56,123307,81635,198,1,769,3,8,1,0
44,166804,78917,228,0,547,2,11,1,0
58,126209,29850,128,0,401,2,10,0,1
55,106023,22004,241,1,726,2,0,0,1
67,152853,3963,82,0,485,4,5,0,1
67,98948,34131,136,1,527,2,5,0,1
42,70141,61699,98,0,537,2,2,0,0
43,129660,67477,162,1,428,3,5,0,1
31,51485,83328,140,1,538,2,9,1,0
31,74351,65418,153,1,734,3,8,0,1
31,46654,76821,172,0,399,3,2,1,0
42,184217,65592,178,0,698,2,13,0,0
53,71529,-1307,152,1,564,3,8,1,0
21,124349,82596,55,0,550,1,18,0,0
64,197450,88462,294,0,331,2,15,1,0
32,36665,87491,130,0,462,4,16,1,0
49,82475,61308,52,1,622,3,9,0,1
35,67802,-4277,61,0,652,4,11,1,0
31,97892,12602,225,1,475,1,18,0,1
18,190824,24302,104,0,470,4,2,1,0
59,56362,8354,194,0,378,1,11,0,1
37,198198,24651,199,0,521,3,19,0,0
27,59338,97841,165,1,485,2,1,0,1
27,113004,41375,215,1,321,1,6,0,1
41,116464,58924,286,0,406,2,9,1,0
51,172186,93234,216,0,546,1,17,1,0
45,22120,4923,37,0,818,1,2,0,0
44,130289,70380,252,0,405,4,14,0,1
57,20785,41755,217,0,554,1,9,0,0
18,76925,68511,99,0,311,4,4,0,1
50,86473,86013,22,1,619,3,13,0,1
21,128185,71924,282,0,808,4,13,1,0
24,49969,90728,80,0,783,4,1,1,0
26,85236,68572,141,0,686,2,18,1,0
33,121416,8088,130,0,312,1,6,0,1
22,36297,52514,103,0,395,3,8,0,1
51,173888,56749,26,0,713,3,4,1,0
40,125741,35648,189,0,470,2,4,0,1
60,160601,18506,251,0,625,1,16,0,0
67,173085,-2601,269,1,567,3,11,1,0
42,50089,81875,219,1,386,2,3,0,1
68,26171,27091,171,0,356,3,11,1,0
30,192301,89075,24,0,550,4,17,0,0
41,37874,12758,188,0,640,4,16,1,0
28,189881,53339,202,0,357,2,10,1,0
69,79024,99588,51,1,441,1,0,1,0
68,41153,26913,139,0,689,4,7,1,0
34,124693,72024,245,0,755,1,11,1,0
54,179501,94049,278,0,563,1,6,0,0
30,77753,54153,119,0,625,3,1,0,0
44,157713,91476,227,1,710,2,18,0,1
37,193473,82404,256,0,735,2,16,1,0
50,109075,91368,192,1,732,2,19,1,0
59,176439,86605,125,0,448,3,16,1,0
49,172798,80440,132,1,751,4,12,0,1
25,24677,26791,184,0,684,3,8,0,0
46,25139,80342,149,1,751,4,10,0,1
57,77766,30923,257,0,664,2,8,0,0
36,175768,46875,235,0,690,2,12,0,0
23,106049,21576,276,1,786,4,2,1,0
61,96693,48420,58,0,515,4,19,1,0
56,77414,66561,264,0,799,2,0,1,0
65,163904,66597,119,0,775,4,5,1,0
58,149807,-760,72,0,733,1,7,1,0
38,93741,9880,250,0,688,4,13,1,0
39,156497,21944,114,0,594,2,4,0,0
59,23900,94475,99,0,460,1,11,1,0
27,97347,87865,72,0,458,3,10,0,1
27,146004,50421,137,0,543,1,5,1,0
69,144463,71687,112,1,430,4,0,0,1
46,49134,27712,73,0,785,3,16,0,0
33,22817,86776,235,0,812,3,19,0,0
18,90486,63258,272,0,372,1,8,1,0
34,186679,19017,229,0,432,2,3,0,1
47,158763,55544,259,1,306,4,14,0,1
43,85978,69410,63,0,540,2,13,1,0
63,173850,23484,143,1,818,1,12,1,0
36,77154,12893,99,1,749,3,14,1,0
38,112195,35703,154,1,713,3,13,0,1
34,68788,30031,5,1,548,4,16,1,0
63,113039,34654,103,0,452,4,4,0,1
57,29413,-2716,8,1,508,3,3,1,0
38,134113,38103,251,1,720,2,19,0,1
58,63400,76078,31,0,688,1,10,0,0
57,49899,14343,29,0,304,3,17,0,1
62,132683,31034,219,0,386,2,1,0,1
66,65463,86385,149,0,614,2,7,0,0
36,20894,47670,286,0,380,1,13,0,1
24,130398,1215,208,1,746,2,12,0,1
34,186093,13399,127,1,728,1,5,0,1
18,149611,36877,16,0,496,4,15,1,0
54,108777,4143,124,0,804,1,15,0,0
23,66442,58539,53,0,621,1,2,0,0
43,139681,19047,78,0,488,3,3,0,1
19,178863,88136,159,1,598,1,14,0,1
49,63520,68882,155,1,438,1,0,1,0
65,123137,56759,166,0,680,1,4,0,0
22,49899,52644,243,1,749,2,6,0,1
54,198874,52538,200,0,540,4,6,1,0
48,98107,92305,152,0,522,4,2,0,0
29,151443,43354,281,0,556,1,0,0,0
52,50193,2564,189,0,763,3,11,0,0
47,125302,99656,146,0,588,4,19,1,0
65,34464,85844,12,0,419,1,15,1,0
23,103323,8133,284,0,396,2,16,0,1
32,69025,59285,238,0,461,4,10,0,1
32,114187,-1956,72,1,751,2,13,1,0
33,131710,91508,169,0,354,1,5,0,1
37,180944,94755,231,1,314,1,4,1,0
30,96248,2087,198,1,318,2,4,1,0
61,102927,29056,198,1,839,1,6,1,0
59,20667,14631,20,0,630,4,1,1,0
63,167397,78295,264,0,370,1,14,0,1
48,35890,97583,172,0,637,4,19,0,0
51,177555,84411,196,1,309,4,0,1,0
46,189157,15357,132,1,583,2,10,0,1
20,121333,65130,270,0,600,2,9,1,0
26,61000,22840,76,0,443,4,12,0,1
28,164097,42960,96,0,822,4,5,1,0
28,140580,-4001,171,1,719,3,17,0,1
42,49940,91741,31,0,622,3,18,0,0
39,141878,1338,35,0,435,1,7,0,1
59,139492,78962,176,0,621,4,4,0,0
63,44701,28812,145,0,364,2,14,0,1
26,102697,88517,129,0,314,4,4,1,0
37,61795,-107,235,1,629,4,11,0,1
38,110990,82608,154,0,636,1,9,1,0
27,33115,4270,177,1,653,2,10,1,0
39,190110,8313,68,1,363,1,12,0,1
46,150845,48551,144,1,367,4,0,0,1
26,76433,21133,42,0,830,2,16,0,0
22,66999,65796,145,1,314,3,6,1,0
57,94564,95440,254,1,535,3,7,0,1
28,192556,63463,193,1,585,4,14,0,1
18,127747,-3166,286,0,386,3,7,1,0
59,158760,35522,62,0,633,3,12,0,0
18,43255,24679,283,0,632,4,13,0,0
56,99747,9921,194,0,342,2,1,0,1
63,197689,15784,96,1,797,4,7,0,1
22,193180,47971,27,0,751,4,5,1,0
66,192331,8476,247,0,457,1,1,0,1
39,97049,67920,142,0,327,4,3,0,1
43,86057,41443,260,0,448,1,8,0,1
23,46293,76698,296,0,607,4,1,0,0
49,50607,26250,109,0,837,2,7,1,0
65,163865,-621,218,0,606,3,11,1,0
28,110413,38003,75,1,543,2,3,0,1
27,127148,51681,201,0,359,3,3,0,1
64,56069,51687,200,0,468,1,3,0,1
56,106079,52784,255,0,573,3,16,1,0
51,178285,64490,119,0,585,2,1,0,0
48,169735,53812,178,0,692,3,5,0,0
29,62582,62498,126,0,730,2,15,1,0
68,114526,80368,143,0,746,2,0,0,0
61,185521,31335,192,0,491,3,0,1,0
33,33116,42291,241,0,357,4,11,0,1
55,118395,79814,56,0,544,2,2,1,0
20,23706,72663,166,0,333,2,11,1,0
19,36147,30778,64,0,788,1,13,1,0
69,171615,-1137,46,1,654,1,15,1,0
22,119147,11073,295,1,492,3,6,0,1
28,28895,72183,235,0,523,4,4,0,0
42,82058,35093,294,0,645,4,6,1,0
52,173484,44896,100,0,460,2,7,1,0
52,184086,51544,160,0,336,2,4,0,1
39,33251,61092,119,0,548,1,0,0,0
54,130533,80720,153,0,583,4,10,1,0
39,25109,75870,42,0,844,1,1,0,0
28,44632,65261,43,1,390,1,9,0,1
49,163223,62387,77,0,779,3,4,0,0
52,197237,5611,107,0,567,2,6,1,0
48,75276,46508,6,0,688,4,14,1,0
62,26325,57822,57,1,777,2,7,0,1
25,114964,10819,9,0,338,3,12,0,1
37,21912,99579,227,0,619,1,11,1,0
59,188061,46035,169,0,522,4,3,1,0
51,27374,27467,33,0,689,1,19,0,0
21,53034,2454,209,0,564,1,5,0,0
35,105402,76042,153,1,542,1,17,1,0
68,197750,15227,129,1,778,4,9,0,1
21,111792,66973,200,1,772,3,13,0,1
37,113305,23704,44,1,846,1,5,0,1
26,70683,8159,4,0,320,3,13,1,0
33,161270,44823,25,0,348,1,5,1,0
43,114817,9303,232,0,779,1,14,0,0
55,147776,33860,281,1,483,1,3,1,0
42,188068,69866,91,0,664,1,0,0,0
21,158227,52551,214,0,385,2,12,1,0
58,67952,-4840,84,1,457,1,8,0,1
62,143899,39321,21,1,796,1,12,1,0
58,31388,76714,265,1,405,2,10,0,1
55,94178,64950,41,0,508,1,15,0,0
36,46457,48709,158,0,427,4,18,1,0
31,169199,37945,158,1,315,2,6,0,1
38,185163,79876,249,0,650,4,11,0,0
32,31752,83115,224,0,738,2,8,0,0
20,71832,76756,213,0,574,2,12,0,0
54,24237,3243,239,0,366,1,8,0,1
67,154123,38625,287,0,695,3,18,0,0
63,63311,-295,66,0,326,4,6,0,1
33,39088,76340,190,0,578,1,6,0,0
31,25675,78664,278,0,624,4,6,1,0
26,190627,11093,49,0,787,3,11,1,0
64,22640,56662,196,0,556,4,1,1,0
24,83328,91570,171,0,754,2,6,0,0
31,32317,72438,185,1,828,3,7,1,0
23,195480,32700,184,0,779,3,4,1,0
38,126442,61685,164,1,341,4,13,0,1
32,123666,-2441,17,0,787,2,3,0,1
69,53462,5369,98,0,555,4,5,0,0
25,95921,55099,117,0,404,3,8,1,0
51,35201,28835,245,0,483,2,5,0,1
57,54536,13213,95,0,586,3,17,1,0
18,175739,97587,288,0,370,4,16,0,1
49,55517,28690,297,1,541,2,6,0,1
66,186942,18130,215,1,497,2,1,0,1
68,135308,78470,154,0,722,1,13,0,0
22,132911,96286,210,1,408,4,15,1,0
47,57982,62580,81,1,735,4,6,0,1
39,52844,33581,78,0,597,2,14,0,0
37,104118,89526,90,0,826,4,19,0,0
33,155309,34865,120,0,582,4,5,0,0
24,143110,62133,279,1,776,1,13,0,1
24,181537,62857,258,0,578,2,17,1,0
67,26027,49010,166,1,787,4,15,1,0
67,161439,25648,32,1,799,2,19,1,0
19,178555,21597,277,0,335,4,18,1,0
64,100567,58511,269,0,334,4,9,0,1
31,120848,29085,30,0,594,1,15,1,0
48,113724,88587,68,0,805,1,4,0,0
67,134675,26477,98,1,398,3,11,0,1
58,91810,26657,95,0,365,1,18,1,0
31,145545,47707,131,0,588,1,6,1,0
22,72892,81217,265,0,447,2,17,1,0
28,127457,78477,221,1,597,3,0,1,0
57,185467,50456,118,1,369,4,10,1,0
22,177615,88910,136,1,800,4,8,0,1
46,97059,61605,188,0,494,2,3,0,1
28,21074,93801,217,1,645,4,1,0,1
22,165062,57901,148,0,523,3,10,1,0
66,102567,60640,126,0,521,4,11,1,0
49,65793,47905,239,0,483,1,11,0,1
53,58071,42,278,0,496,1,15,1,0
32,39546,15419,60,0,787,3,6,0,0
36,66515,98508,94,0,387,1,19,1,0
39,196947,45999,276,0,453,4,6,0,1
51,168358,53921,46,0,826,4,8,0,0
34,149212,46724,168,0,810,2,19,0,0
29,160767,18349,96,0,319,2,18,0,1
42,188916,26627,142,1,818,3,7,0,1
34,31054,45135,223,0,848,4,7,1,0
27,22897,99738,28,0,493,4,11,1,0
45,29537,99786,10,0,522,2,10,0,0
35,173018,27264,28,1,304,2,2,0,1
68,77325,54404,232,0,692,2,19,1,0
35,159753,97933,85,0,724,3,17,0,0
62,139940,-353,209,0,529,3,9,1,0
49,93387,25627,113,1,478,4,4,0,1
31,110537,68076,250,0,323,4,15,0,1
33,100121,86611,55,0,465,4,12,0,1
67,125532,44278,219,0,656,3,7,1,0
35,67038,92960,180,0,705,4,8,0,0
33,74833,42878,2,0,541,3,7,1,0
34,68123,84310,12,1,707,3,2,0,1
24,50117,8300,266,0,589,4,10,0,0
29,91131,57262,55,0,515,2,9,0,0
51,174846,92912,264,1,454,4,18,1,0
27,63691,78534,122,1,687,1,5,0,1
22,164379,71172,226,1,352,3,5,0,1
38,190208,93402,155,0,770,2,19,1,0
20,47531,29274,237,0,553,3,2,0,0
36,62174,31243,78,1,779,3,1,0,1
62,187782,24930,274,0,414,1,15,0,1
61,185640,63793,219,0,432,4,19,1,0
52,148755,7566,259,1,788,3,7,1,0
23,34414,91948,123,0,465,3,7,0,1
31,182795,9116,288,0,579,2,6,1,0
21,114572,26507,159,0,713,1,9,0,0
62,30261,28003,111,0,374,2,18,0,1
68,87913,-247,100,0,482,3,5,0,1
35,21271,64699,225,1,649,4,1,1,0
46,123324,21556,46,0,623,1,6,1,0
52,196388,67647,136,0,791,2,2,1,0
69,179491,52309,162,0,461,3,8,1,0
55,53202,4391,46,0,729,1,15,1,0
33,171054,35467,87,0,428,2,1,0,1
37,89307,59964,272,0,345,4,8,0,1
41,127030,69344,54,0,370,1,7,0,1
52,192412,70681,266,1,667,2,10,0,1
61,104070,4009,32,0,659,4,18,1,0
68,56892,93356,57,0,485,4,19,1,0
36,156674,386,107,0,732,1,2,0,0
21,146008,73539,273,0,783,1,13,1,0
50,100957,14487,172,1,474,3,19,0,1
19,117210,27958,122,0,770,3,6,0,0
30,156239,4910,42,0,623,3,16,0,0
62,73201,35122,147,0,572,1,7,0,0
47,69698,20406,209,0,770,1,1,1,0
51,83753,31240,244,0,830,3,1,0,0
47,95479,33041,273,0,544,1,18,0,0
68,84687,79018,144,0,339,3,0,0,1
41,186955,30353,88,1,711,2,1,0,1
65,151290,71053,260,0,847,3,12,0,0
61,52893,-4550,224,1,474,4,17,1,0
50,33169,9174,270,0,653,3,8,0,0
58,66458,15813,38,0,706,1,19,0,0
66,196446,92489,166,0,703,2,19,0,0
27,94951,3956,148,0,399,1,10,0,1
35,24180,57974,229,0,570,2,5,0,0
36,189000,38513,268,0,567,4,19,0,0
24,29766,28249,284,1,392,2,9,1,0
36,181130,46559,260,0,671,4,15,0,0
41,21942,10038,194,0,463,4,10,0,1
32,162604,9480,276,0,483,3,19,0,1
58,63374,-352,136,1,436,3,6,0,1
59,86790,11459,194,0,827,1,10,1,0
40,53755,11166,171,0,712,1,9,0,0
69,141925,24344,189,1,624,1,2,1,0
69,79192,5527,221,0,608,3,6,0,0
21,100459,90380,112,0,525,4,13,1,0
55,117218,61996,189,0,672,4,8,1,0
21,67592,35269,187,0,711,4,6,0,0
22,140041,73913,166,0,624,4,6,1,0
58,130397,71976,168,0,490,2,18,1,0
61,33118,57790,16,0,527,1,9,0,0
40,133305,-3002,52,0,700,1,4,0,1
57,84610,30358,182,1,409,3,5,0,1
54,98699,43071,205,0,749,2,17,1,0
28,184200,19774,240,1,636,2,8,1,0
28,28104,5659,256,0,630,3,8,0,0
30,99722,-3903,192,0,373,3,19,0,1
31,28549,96798,142,0,774,2,14,1,0
25,146081,62677,257,0,645,1,12,0,0
42,115614,51172,11,1,704,3,14,0,1
35,77240,67039,184,0,502,3,2,1,0
68,52831,51488,297,1,353,2,3,1,0
61,117462,21884,257,0,465,3,0,0,1
61,89474,96076,214,0,303,3,16,1,0
35,108233,39805,189,1,686,1,9,0,1
27,163681,93621,161,0,644,4,18,1,0
24,161595,44423,272,0,430,2,8,0,1
67,178061,42311,296,1,828,1,11,1,0
61,124700,78287,205,0,346,2,7,0,1
31,91772,67557,198,1,815,3,7,0,1
32,60577,38410,119,0,625,3,14,1,0
33,154177,-1689,254,0,712,4,0,1,0
19,121856,70386,239,0,335,1,5,0,1
47,105395,90908,14,0,811,1,13,1,0
47,152910,90807,165,1,505,1,2,0,1
35,44437,20018,264,0,348,4,7,1,0
48,91449,3800,169,0,843,2,2,1,0
61,138099,28860,213,1,668,1,15,0,1
65,134176,-1216,178,1,816,2,4,0,1
30,176632,50764,77,0,414,4,14,0,1
37,177280,27390,226,0,748,3,3,0,0
66,186730,79777,207,0,705,2,6,0,0
67,198427,62480,30,1,542,2,12,1,0
52,63003,30639,193,0,835,4,6,0,0
40,34646,69670,159,0,741,3,2,1,0
59,70560,92131,99,0,600,3,12,0,0
50,138560,1604,202,0,675,3,10,0,0
55,106597,70185,7,0,360,3,14,1,0
52,78679,86476,196,0,366,1,14,1,0
68,191286,43585,31,0,321,3,8,0,1
53,195669,35407,7,1,566,2,5,1,0
37,42873,-2862,161,1,590,4,17,1,0
20,154530,69016,259,1,743,2,8,1,0
25,57165,83857,291,1,631,3,11,0,1
57,107803,66651,171,0,797,2,17,1,0
49,83994,31112,152,1,619,2,14,1,0
46,165654,18532,281,0,436,1,17,0,1
24,117925,2681,288,0,636,1,18,0,0
19,34823,65222,199,0,783,2,2,1,0
38,150803,34467,144,0,532,3,15,0,0
23,60856,46782,14,0,459,4,2,0,1
45,27406,7835,169,0,722,3,9,0,0
65,50619,10281,239,1,566,4,12,0,1
59,158143,19298,177,1,568,4,3,1,0
53,172924,77143,43,1,804,1,4,0,1
49,199944,23226,258,0,591,2,18,0,0
62,127871,62057,180,1,615,3,7,1,0
59,128029,33816,53,0,820,3,0,1,0
63,161216,32912,184,1,599,3,10,1,0
26,162255,65308,139,1,531,2,5,0,1
28,41074,66843,186,0,451,4,3,0,1
40,32349,26010,292,0,846,1,5,0,0
67,138160,72586,147,0,729,3,1,1,0
28,47493,5284,292,1,329,4,3,0,1
66,109146,73191,158,0,509,2,10,0,0
19,160429,57674,24,1,450,2,7,1,0
20,24561,-4264,231,0,387,2,5,1,0
28,93150,24594,108,1,695,2,18,0,1
67,84685,57238,48,0,548,4,1,0,0
52,22358,83898,7,0,379,1,10,0,1
32,182877,94337,93,0,537,2,16,0,0
60,162502,11244,120,1,370,1,12,1,0
28,36041,1663,12,0,542,4,0,1,0
48,131407,73881,276,0,776,1,9,1,0
45,112262,79201,72,0,511,2,3,0,0
45,30267,2348,151,1,733,2,11,0,1
49,97395,33801,32,0,735,1,13,0,0
42,110170,65155,256,0,507,4,5,1,0
37,173669,59237,253,1,684,3,18,1,0
45,128454,41943,258,1,496,1,7,0,1
42,126680,36345,141,1,461,4,12,1,0
28,175061,56363,176,0,684,2,19,1,0
36,39003,49091,121,0,340,4,14,1,0
45,50169,5566,32,1,693,4,14,0,1
18,67271,28281,259,0,314,3,0,0,1
22,36961,52370,37,0,679,4,13,1,0
27,163218,74769,152,1,751,3,14,0,1
59,82676,28432,244,0,302,3,4,0,1
63,196309,95491,140,0,407,1,11,0,1
51,61030,39944,118,0,677,2,3,0,0
53,86091,17208,280,0,640,4,14,0,0
19,62178,34006,229,0,549,4,18,0,0
35,23640,17695,200,0,586,1,16,0,0
30,148291,45692,42,1,586,2,2,1,0
68,197208,70483,165,0,473,3,7,0,1
22,87448,72851,34,0,784,1,13,1,0
37,104650,56176,92,0,430,1,13,0,1
19,189259,34925,229,1,789,2,12,1,0
28,43922,3499,289,0,746,4,9,1,0
47,133746,39429,91,1,351,4,9,0,1
49,180572,89341,178,0,602,4,6,1,0
49,165501,38793,246,0,798,3,12,1,0
67,134954,6556,164,1,765,3,15,0,1
55,187756,95297,238,0,439,2,14,0,1
45,164759,-4297,233,0,724,1,9,1,0
27,109248,67174,251,0,633,3,18,0,0
39,147589,-4646,65,0,518,3,10,0,1
34,34837,28314,33,0,780,4,1,0,0
39,163937,9973,231,1,317,4,18,0,1
60,64653,65672,153,0,364,4,10,1,0
36,186166,60645,175,0,523,1,19,1,0
34,55569,45650,126,0,511,3,6,1,0
41,68787,96975,124,0,361,3,19,0,1
53,182033,58497,78,0,335,2,3,0,1
49,71186,52906,9,0,456,4,7,1,0
63,131837,92104,35,0,388,4,17,0,1
69,35297,53931,167,1,614,2,1,1,0
53,76605,51044,136,1,707,4,19,0,1
45,102904,59831,180,0,515,4,7,1,0
31,106019,59800,208,0,578,3,19,0,0
53,26463,9944,85,1,556,1,13,0,1
