transaction_id,customer_id,customer_age,customer_tenure_months,merchant_category,merchant_country,is_foreign,is_high_risk_country,transaction_type,card_present,transaction_hour,time_of_day,amount,device_score,num_transactions_30d,avg_monthly_spend,days_since_last_tx,new_card,is_fraud
20960,163560,23,9,fashion,GB,1,0,online,0,0,night,47.27,0.348,4,6645.5,5,0,0
22188,811507,37,18,others,FR,1,0,in-store,1,5,night,38.38,0.212,4,5107.22,24,0,0
23553,372159,18,3,fashion,IN,1,0,online,0,11,morning,39.08,0.0,5,1272.96,4,0,0
18111,453142,27,17,entertainment,TR,1,1,mobile,0,1,night,42.79,0.17,6,1197.51,1,0,0
3648,388963,36,11,utilities,DE,1,0,in-store,1,12,afternoon,68.48,0.233,4,50.0,1,0,0
4930,208946,30,27,electronics,Other,1,0,online,0,19,evening,13.55,0.155,2,2969.21,1,0,0
13697,370086,37,56,pharmacy,US,1,0,mobile,0,16,afternoon,25.51,0.475,2,3193.08,12,0,0
20859,901926,40,5,travel,IN,1,0,online,0,21,evening,128.48,0.285,6,946.72,15,0,0
21450,939096,50,3,travel,US,1,0,mobile,0,15,afternoon,918.02,0.037,5,519.8,1,0,0
7345,506245,24,1,restaurants,PK,0,0,in-store,1,0,night,25.04,0.408,2,655.91,5,1,0
10111,736548,23,14,pharmacy,FR,1,0,online,0,17,afternoon,7.96,0.128,5,3106.54,7,0,0
3832,417013,22,15,grocery,DE,1,0,in-store,1,10,morning,34.92,0.073,8,2534.17,2,0,0
20783,268276,45,45,electronics,US,1,0,online,0,2,night,247.11,0.076,3,4311.34,8,0,0
25865,796761,36,8,fashion,DE,1,0,in-store,1,13,afternoon,122.18,0.108,4,3695.92,12,0,0
20238,825311,39,24,pharmacy,CN,1,1,in-store,1,0,night,55.98,0.048,8,1719.28,0,0,0
20871,500337,61,2,pharmacy,IN,1,0,online,0,2,night,51.63,0.157,4,2170.83,20,0,0
28507,419139,47,11,electronics,IN,1,0,in-store,1,4,night,17.67,0.39,9,4194.66,10,0,0
16624,154604,26,55,fashion,Other,1,0,in-store,1,15,afternoon,23.16,0.142,5,2660.54,8,0,0
12253,530037,23,2,grocery,PK,0,0,mobile,0,16,afternoon,10.8,0.077,1,1271.83,2,0,0
21417,113149,31,13,utilities,PK,0,0,in-store,1,20,evening,74.16,0.218,4,1091.07,15,0,0
21420,516540,50,15,electronics,PK,0,0,online,0,16,afternoon,46.59,0.262,7,2965.57,19,0,0
10441,583042,20,7,entertainment,ES,1,0,in-store,1,8,morning,11.15,0.166,3,2850.57,2,0,0
9617,829668,42,1,travel,AE,1,0,in-store,1,21,evening,55.92,0.118,7,2577.19,5,1,0
6691,341249,31,33,fashion,GB,1,0,in-store,1,0,night,35.43,0.169,5,3892.42,0,0,0
7056,869217,24,14,fashion,PK,0,0,in-store,1,7,morning,39.29,0.105,4,4245.07,0,0,0
15222,973108,34,18,services,PK,0,0,in-store,1,4,night,33.79,0.219,5,3922.56,4,0,0
17272,106611,66,40,others,PK,0,0,in-store,1,23,evening,48.59,0.252,2,5205.37,30,0,0
18739,500498,51,14,grocery,PK,0,0,online,0,10,morning,6.66,0.23,8,3659.84,9,0,0
8661,513440,18,140,entertainment,PK,0,0,in-store,1,7,morning,5.33,0.215,5,1988.56,17,0,0
28,335796,35,0,restaurants,GB,1,0,online,0,2,night,254.5736276910967,0.164,9,5226.0,9,1,0
15972,732549,49,39,grocery,FR,1,0,online,0,9,morning,10.38,0.298,8,1456.76,8,0,0
10968,291285,44,19,fashion,TR,1,1,in-store,1,17,afternoon,114.69,0.38,3,3275.22,7,0,0
4148,863034,18,18,restaurants,Other,1,0,in-store,1,17,afternoon,23.74,0.206,5,475.09,0,0,0
22788,592133,45,1,fashion,ES,1,0,online,0,20,evening,20.68,0.121,6,2268.13,3,1,0
806,663586,20,48,grocery,ES,1,0,in-store,1,5,night,8.34,0.173,2,2968.32,14,0,0
21918,802736,30,73,fashion,ES,1,0,mobile,0,6,morning,14.32,0.143,3,971.28,3,0,0
18263,204959,43,21,electronics,Other,1,0,online,0,1,night,27.28,0.298,7,1689.15,28,0,0
10535,987937,41,4,others,CN,1,1,online,0,21,evening,54.95,0.279,5,3124.73,1,0,0
16642,953635,21,13,others,PK,0,0,in-store,1,19,evening,38.55,0.533,3,2653.31,26,0,0
18984,633885,35,9,grocery,BD,1,1,online,0,0,night,72.86,0.273,3,4200.17,0,0,1
22313,106732,36,32,grocery,GB,1,0,mobile,0,5,night,6.9,0.35,4,2032.38,13,0,0
16175,409091,36,0,grocery,PK,0,0,in-store,1,4,night,164.49,0.417,10,5236.28,13,1,0
15641,609627,39,4,restaurants,DE,1,0,mobile,0,2,night,13.6,0.26,3,1355.14,32,0,0
9336,393313,35,13,pharmacy,CN,1,1,online,0,21,evening,48.66,0.197,3,5199.93,5,0,1
23890,344335,47,109,electronics,BD,1,1,online,0,16,afternoon,162.64,0.149,4,4556.84,10,0,1
20694,385024,31,8,services,PK,0,0,online,0,14,afternoon,5.38,0.088,1,5613.42,4,0,0
27169,466014,25,1,utilities,DE,1,0,in-store,1,11,morning,18.51,0.198,4,3165.57,10,1,0
14240,696222,19,14,fashion,US,1,0,online,0,8,morning,20.46,0.286,2,1691.54,11,0,0
16695,105004,46,18,fashion,ES,1,0,mobile,0,6,morning,101.95,0.247,6,4801.39,4,0,0
21590,874474,34,1,fashion,FR,1,0,in-store,1,13,afternoon,49.85,0.077,3,3812.15,7,1,0
11101,386629,26,36,fashion,PK,0,0,in-store,1,22,evening,185.61,0.145,5,4163.38,19,0,0
17936,332661,47,44,fashion,PK,0,0,in-store,1,11,morning,15.21,0.041,4,2102.91,44,0,0
5292,928569,41,4,entertainment,US,1,0,online,0,13,afternoon,11.63,0.109,5,2541.16,2,0,0
14021,929347,46,4,restaurants,BD,1,1,online,0,19,evening,13.92,0.072,3,2422.26,27,0,0
18615,739411,50,1,grocery,PK,0,0,mobile,0,2,night,4.91,0.239,6,5175.92,0,1,0
17057,203976,38,26,restaurants,AE,1,0,mobile,0,5,night,29.73,0.057,1,5345.91,12,0,0
15798,189779,50,16,restaurants,PK,0,0,online,0,0,night,5.21,0.258,2,2559.05,2,0,0
14157,536282,19,12,restaurants,PK,0,0,mobile,0,16,afternoon,35.25,0.218,4,3991.67,17,0,0
986,762301,40,8,restaurants,PK,0,0,online,0,18,evening,3.14,0.17,8,1679.32,20,0,0
9735,557576,24,5,pharmacy,NG,1,1,in-store,1,16,afternoon,5.21,0.373,3,1956.4,7,0,0
24686,375357,25,12,restaurants,US,1,0,in-store,1,19,evening,19.92,0.141,5,5066.92,2,0,0
19667,452171,38,1,travel,DE,1,0,online,0,8,morning,27.87,0.1,5,5204.84,13,1,0
6584,699792,35,58,utilities,Other,1,0,in-store,1,17,afternoon,15.64,0.322,8,1498.28,0,0,0
14382,882733,18,2,travel,IN,1,0,in-store,1,16,afternoon,166.04,0.05,1,2165.62,8,0,0
25157,804345,37,4,grocery,FR,1,0,in-store,1,8,morning,75.51,0.235,2,3378.17,23,0,0
13144,429408,37,48,restaurants,FR,1,0,in-store,1,10,morning,9.17,0.035,5,2838.23,3,0,0
926,765220,28,0,travel,IN,1,0,online,0,10,morning,115.12,0.04,2,171.96,5,1,0
14777,349091,41,20,entertainment,ES,1,0,online,0,16,afternoon,7.89,0.063,5,1421.32,3,0,0
18698,356445,44,0,services,GB,1,0,online,0,16,afternoon,5.2,0.035,2,4130.8,19,1,0
1004,533027,36,2,grocery,DE,1,0,mobile,0,8,morning,10.12,0.3,3,1671.8,3,0,0
21147,578174,32,10,others,US,1,0,mobile,0,8,morning,26.95,0.238,6,2702.6,5,0,0
25997,707508,21,22,travel,US,1,0,online,0,18,evening,51.4,0.134,8,2731.52,1,0,0
8036,738453,20,46,restaurants,PK,0,0,in-store,1,0,night,15.4,0.181,5,2143.52,11,0,0
26194,481785,33,21,restaurants,PK,0,0,online,0,0,night,26.12,0.227,5,3605.52,14,0,0
9641,406521,49,76,electronics,US,1,0,in-store,1,23,evening,11.87,0.277,9,3605.84,2,0,0
18795,941345,34,43,pharmacy,BD,1,1,in-store,1,8,morning,59.32,0.141,3,2926.39,19,0,0
24156,984884,42,1,travel,Other,1,0,online,0,1,night,37.37,0.16,3,3860.65,14,1,0
22989,316937,28,72,grocery,GB,1,0,in-store,1,18,evening,11.87,0.214,3,4397.87,5,0,0
7751,889313,24,78,grocery,BD,1,1,online,0,18,evening,8.8,0.087,1,2137.01,2,0,0
18961,203612,30,34,fashion,IN,1,0,mobile,0,4,night,21.82,0.075,5,2515.71,16,0,0
20894,877725,18,7,services,ES,1,0,online,0,15,afternoon,14.61,0.176,3,475.78,13,0,0
25048,758565,43,25,fashion,BD,1,1,online,0,11,morning,13.05,0.377,5,3227.72,1,0,0
5350,191176,43,12,restaurants,DE,1,0,mobile,0,4,night,28.93,0.351,5,2327.43,8,0,0
24177,309637,50,151,travel,PK,0,0,in-store,1,20,evening,16.8,0.114,4,2915.98,22,0,0
17784,309727,41,32,grocery,GB,1,0,online,0,1,night,16.47,0.054,7,2892.5,2,0,0
1218,866641,53,23,others,Other,1,0,online,0,19,evening,4.99,0.123,4,2408.04,4,0,0
24249,534264,26,68,fashion,PK,0,0,in-store,1,6,morning,46.74,0.331,3,709.03,9,0,0
29610,474116,24,70,fashion,FR,1,0,online,0,11,morning,4.15,0.056,6,959.37,17,0,0
21901,383392,47,99,utilities,DE,1,0,online,0,15,afternoon,5.67,0.164,4,3278.23,11,0,0
2799,891327,29,10,electronics,TR,1,1,online,0,16,afternoon,21.18,0.356,3,4856.0,13,0,0
3455,778029,31,21,travel,FR,1,0,in-store,1,1,night,38.66,0.037,5,3513.93,1,0,0
27930,346393,61,10,electronics,FR,1,0,mobile,0,4,night,38.71,0.488,5,4231.65,4,0,0
11064,791898,50,16,restaurants,US,1,0,in-store,1,15,afternoon,25.97,0.132,7,2616.17,16,0,0
15143,172723,31,34,electronics,US,1,0,online,0,8,morning,234.92,0.36,8,413.62,15,0,0
25423,325760,38,45,grocery,US,1,0,in-store,1,18,evening,76.75,0.415,2,3445.23,7,0,0
28637,597890,50,34,others,Other,1,0,mobile,0,9,morning,28.92,0.214,5,2718.27,1,0,0
10754,887646,43,16,travel,GB,1,0,online,0,18,evening,11.64,0.293,3,3129.55,9,0,0
13339,774502,41,12,entertainment,ES,1,0,online,0,5,night,36.61,0.073,2,1729.21,1,0,0
5596,193500,41,48,entertainment,US,1,0,in-store,1,11,morning,15.31,0.076,5,4359.99,2,0,0
9640,627340,21,5,grocery,TR,1,1,mobile,0,14,afternoon,45.69,0.187,3,2011.94,6,0,0
2325,186652,31,23,electronics,DE,1,0,in-store,1,20,evening,41.03,0.053,2,938.88,6,0,0
11168,961811,25,30,utilities,PK,0,0,in-store,1,0,night,47.33,0.163,6,3348.11,31,0,0
21947,624338,42,46,fashion,US,1,0,online,0,17,afternoon,15.66,0.315,6,3104.0,4,0,0
8646,910486,20,17,grocery,PK,0,0,online,0,19,evening,18.09,0.223,3,3884.22,22,0,0
29550,620880,29,32,electronics,PK,0,0,in-store,1,13,afternoon,14.41,0.253,4,3189.5,3,0,0
21946,906416,21,53,services,DE,1,0,mobile,0,8,morning,95.2,0.16,0,1684.29,9,0,0
3313,252889,48,28,electronics,PK,0,0,online,0,4,night,8.75,0.007,8,2104.41,10,0,0
16736,143262,48,21,electronics,GB,1,0,mobile,0,22,evening,29.87,0.238,6,5646.02,11,0,0
5442,721781,40,161,grocery,DE,1,0,mobile,0,8,morning,21.4,0.041,5,2026.82,1,0,0
25000,215310,30,29,grocery,DE,1,0,online,0,11,morning,13.56,0.142,4,4754.92,4,0,0
22828,734958,35,13,restaurants,PK,0,0,in-store,1,18,evening,12.36,0.131,11,5172.28,3,0,0
18921,681166,29,20,fashion,ES,1,0,mobile,0,9,morning,11.63,0.023,5,3216.55,1,0,0
7183,369637,43,21,electronics,GB,1,0,in-store,1,23,evening,20.54,0.014,3,1394.0,1,0,0
17362,544093,36,69,travel,US,1,0,in-store,1,13,afternoon,97.22,0.126,1,2952.63,0,0,0
5342,354024,28,26,entertainment,Other,1,0,online,0,9,morning,12.91,0.163,7,3699.19,3,0,0
3731,352419,31,31,services,GB,1,0,in-store,1,22,evening,7.71,0.088,7,2852.59,6,0,0
13229,379309,25,1,utilities,DE,1,0,online,0,1,night,25.44,0.429,3,5150.5,6,1,0
9809,688172,49,32,electronics,GB,1,0,in-store,1,4,night,21.83,0.28,7,1555.64,17,0,0
17368,887560,26,22,utilities,US,1,0,in-store,1,12,afternoon,9.94,0.236,5,3006.6,11,0,0
28206,660677,34,28,electronics,US,1,0,online,0,0,night,36.93,0.091,5,2766.59,34,0,0
22426,249273,39,27,restaurants,US,1,0,in-store,1,14,afternoon,8.48,0.336,5,4256.19,4,0,0
23,427069,48,51,fashion,DE,1,0,in-store,1,13,afternoon,13.47,0.085,7,2744.37,12,0,0
29631,886070,41,3,electronics,DE,1,0,online,0,6,morning,47.6,0.319,2,4224.66,4,0,0
495,750429,34,18,pharmacy,US,1,0,in-store,1,8,morning,72.28,0.186,9,4607.28,1,0,0
3414,764917,18,4,travel,FR,1,0,online,0,13,afternoon,36.57,0.178,1,4132.22,6,0,0
28232,750178,41,30,electronics,DE,1,0,online,0,14,afternoon,103.02,0.369,5,3726.49,5,0,0
8886,816825,27,15,grocery,PK,0,0,in-store,1,13,afternoon,52.75,0.172,3,2764.26,7,0,0
27017,348089,18,23,restaurants,PK,0,0,online,0,17,afternoon,27.16,0.232,5,3356.05,12,0,0
11577,667497,44,21,services,FR,1,0,in-store,1,6,morning,41.49,0.193,2,1676.8,32,0,0
4503,584146,31,23,grocery,PK,0,0,in-store,1,2,night,53.72,0.366,5,1099.59,1,0,0
3981,515648,41,2,restaurants,BD,1,1,online,0,18,evening,1.82,0.228,2,4977.34,0,0,0
9544,442196,59,9,travel,IN,1,0,mobile,0,4,night,9.56,0.006,4,1713.61,18,0,0
24194,863570,41,17,grocery,BD,1,1,mobile,0,15,afternoon,22.75,0.203,9,2355.46,20,0,0
10775,719265,47,0,others,PK,0,0,online,0,17,afternoon,19.92,0.211,5,1982.36,2,1,0
2164,785375,28,53,restaurants,PK,0,0,in-store,1,7,morning,59.03,0.0,6,3378.67,13,0,0
23988,952889,30,23,restaurants,FR,1,0,in-store,1,19,evening,30.48,0.171,2,5595.4,0,0,0
2897,308524,18,1,others,PK,0,0,in-store,1,8,morning,49.78,0.173,5,1252.51,0,1,0
6628,961858,34,22,utilities,PK,0,0,mobile,0,3,night,7.64,0.137,6,1316.08,4,0,0
24497,695067,29,15,others,AE,1,0,online,0,1,night,13.32,0.037,4,4306.87,10,0,0
24813,380456,20,42,others,IN,1,0,mobile,0,7,morning,23.84,0.46,8,5638.66,21,0,0
11025,709723,47,0,services,IN,1,0,online,0,13,afternoon,1.26,0.269,5,3427.45,1,1,0
19329,227192,26,15,grocery,FR,1,0,in-store,1,6,morning,45.13,0.493,7,4077.72,16,0,0
26577,682187,47,46,fashion,IN,1,0,online,0,15,afternoon,30.16,0.094,5,3527.33,5,0,0
25053,301161,41,35,entertainment,US,1,0,online,0,18,evening,13.44,0.139,5,5774.28,2,0,0
28602,728590,24,11,grocery,FR,1,0,mobile,0,4,night,16.52,0.144,2,594.8,6,0,0
14516,965048,18,2,utilities,US,1,0,online,0,4,night,7.31,0.315,2,3728.88,8,0,0
24240,743874,41,85,grocery,US,1,0,in-store,1,18,evening,45.9,0.432,7,2761.72,5,0,0
25717,761383,30,7,services,AE,1,0,in-store,1,10,morning,5.64,0.0,8,2955.4,3,0,0
1993,595518,49,29,electronics,IN,1,0,in-store,1,13,afternoon,101.55,0.0,5,4422.49,7,0,0
26549,977000,31,29,fashion,DE,1,0,online,0,12,afternoon,9.02,0.24,7,3543.79,19,0,0
3196,632994,46,10,fashion,GB,1,0,in-store,1,3,night,12.54,0.409,6,3081.74,10,0,0
27037,569053,56,2,entertainment,IN,1,0,mobile,0,1,night,6.59,0.0,7,2249.63,8,0,0
8116,298159,28,10,entertainment,GB,1,0,in-store,1,10,morning,42.78,0.236,6,3799.91,12,0,0
27455,210884,42,7,grocery,BD,1,1,in-store,1,14,afternoon,16.04,0.398,5,2320.05,29,0,0
28671,396317,34,19,restaurants,GB,1,0,online,0,23,evening,3.83,0.105,4,4036.43,30,0,0
5328,471344,41,4,restaurants,Other,1,0,in-store,1,16,afternoon,20.13,0.09,3,1768.64,20,0,0
465,335362,39,4,electronics,Other,1,0,in-store,1,23,evening,120.63,0.376,2,2153.23,0,0,0
16666,654393,18,78,restaurants,US,1,0,in-store,1,19,evening,12.04,0.0,5,3605.72,4,0,0
28647,103991,36,16,grocery,ES,1,0,online,0,13,afternoon,1.71,0.178,5,4847.5,7,0,0
14612,857739,35,6,utilities,US,1,0,in-store,1,3,night,4.52,0.314,3,3670.61,11,0,0
4370,849078,37,0,grocery,ES,1,0,online,0,17,afternoon,6.14,0.132,2,1729.09,0,1,0
7249,535647,44,47,fashion,PK,0,0,mobile,0,20,evening,44.46,0.381,5,50.0,12,0,0
11214,181948,27,15,entertainment,PK,0,0,mobile,0,18,evening,40.36,0.241,4,2991.18,12,0,0
13190,488550,37,10,utilities,Other,1,0,in-store,1,23,evening,15.86,0.141,5,3706.61,1,0,0
11982,954619,36,12,utilities,US,1,0,in-store,1,16,afternoon,12.41,0.359,3,3305.4,2,0,0
4238,607732,18,26,services,CN,1,1,online,0,10,morning,231.35,0.256,4,2436.87,16,0,1
24632,978839,30,36,grocery,IN,1,0,mobile,0,7,morning,6.97,0.332,2,2695.53,1,0,0
12559,350699,38,5,electronics,PK,0,0,online,0,10,morning,12.14,0.264,6,1233.36,18,0,0
9240,268733,18,3,restaurants,BD,1,1,online,0,5,night,116.96,0.327,3,5675.72,11,0,1
27968,524306,36,10,fashion,PK,0,0,in-store,1,20,evening,14.5,0.087,7,3828.32,1,0,0
16566,433735,33,3,electronics,PK,0,0,online,0,12,afternoon,13.56,0.437,4,500.19,12,0,0
10649,471687,54,37,services,CN,1,1,mobile,0,10,morning,59.69,0.311,6,2277.55,0,0,0
18309,273412,50,50,others,BD,1,1,in-store,1,10,morning,40.25,0.123,4,2404.06,7,0,0
5354,818316,31,1,electronics,PK,0,0,mobile,0,16,afternoon,25.59,0.294,5,1763.38,11,1,0
12546,800731,31,0,pharmacy,Other,1,0,in-store,1,10,morning,23.52,0.229,5,2916.6,5,1,0
29726,987655,31,4,restaurants,BD,1,1,online,0,5,night,23.32,0.167,4,2991.54,14,0,1
29521,484938,47,60,services,US,1,0,mobile,0,6,morning,31.66,0.105,7,1201.08,0,0,0
19111,372951,18,119,grocery,PK,0,0,online,0,0,night,16.6,0.242,6,2657.37,5,0,0
14599,868976,34,19,fashion,US,1,0,in-store,1,8,morning,20.25,0.06,3,50.0,3,0,0
795,764795,26,13,fashion,CN,1,1,mobile,0,21,evening,8.74,0.154,3,3684.91,9,0,0
11938,568349,27,8,restaurants,GB,1,0,mobile,0,15,afternoon,41.75,0.247,5,1628.79,10,0,0
29079,945242,36,28,grocery,NG,1,1,in-store,1,3,night,110.16,0.135,5,2823.57,4,0,0
6887,270948,44,77,fashion,Other,1,0,online,0,20,evening,1.75,0.146,4,1631.06,13,0,0
21335,935488,27,3,others,IN,1,0,mobile,0,4,night,7.21,0.04,5,3922.39,9,0,0
10995,711709,27,35,others,AE,1,0,mobile,0,17,afternoon,16.24,0.226,1,4734.53,9,0,0
1878,346584,18,0,entertainment,PK,0,0,mobile,0,11,morning,20.75,0.032,4,4941.95,0,1,0
4228,906651,30,49,grocery,PK,0,0,online,0,21,evening,22.7,0.453,5,2808.75,5,0,0
29939,293654,31,69,utilities,AE,1,0,online,0,15,afternoon,44.88,0.107,9,3282.93,0,0,0
6662,760673,24,50,pharmacy,GB,1,0,in-store,1,19,evening,4.52,0.452,2,2633.86,14,0,0
16818,500327,51,16,electronics,PK,0,0,in-store,1,15,afternoon,169.16,0.176,4,1263.29,35,0,0
24534,163474,18,9,fashion,DE,1,0,online,0,10,morning,25.21,0.068,4,2370.89,1,0,0
19870,902744,47,64,pharmacy,US,1,0,in-store,1,17,afternoon,17.5,0.48,3,2952.75,10,0,0
20786,455893,34,31,fashion,FR,1,0,online,0,21,evening,15.93,0.091,5,1306.87,17,0,0
21654,445607,42,15,electronics,US,1,0,in-store,1,11,morning,22.96,0.283,5,3698.96,20,0,0
17402,838497,18,35,electronics,PK,0,0,in-store,1,13,afternoon,66.58,0.133,2,2776.98,21,0,0
28558,808985,27,15,others,PK,0,0,in-store,1,17,afternoon,26.23,0.296,4,3995.44,11,0,0
3043,778832,30,3,fashion,IN,1,0,in-store,1,8,morning,31.36,0.325,4,2621.18,3,0,0
27586,720056,32,2,services,ES,1,0,in-store,1,15,afternoon,25.42,0.124,1,2349.93,27,0,0
1044,745753,50,38,services,IN,1,0,in-store,1,6,morning,31.2,0.365,6,4069.03,18,0,0
14605,440641,47,31,services,Other,1,0,in-store,1,12,afternoon,26.06,0.076,2,1415.22,7,0,0
7636,798600,20,6,travel,US,1,0,mobile,0,23,evening,29.73,0.338,4,3232.2,6,0,0
19367,278417,24,20,entertainment,PK,0,0,online,0,14,afternoon,30.13,0.145,4,1584.23,14,0,0
17308,246297,30,11,restaurants,US,1,0,online,0,16,afternoon,6.52,0.202,5,50.0,33,0,0
9869,242003,46,9,electronics,PK,0,0,mobile,0,14,afternoon,32.93,0.344,5,4055.01,13,0,0
28646,832842,20,0,electronics,US,1,0,online,0,19,evening,15.42,0.19,7,5649.12,14,1,0
20934,576799,31,0,restaurants,Other,1,0,mobile,0,8,morning,46.18,0.061,7,2906.59,3,1,0
7387,236109,33,15,grocery,AE,1,0,online,0,21,evening,32.69,0.366,3,2148.42,6,0,0
19041,914049,36,22,pharmacy,TR,1,1,online,0,3,night,55.21,0.321,5,3285.92,0,0,1
28449,411974,59,36,pharmacy,DE,1,0,in-store,1,20,evening,182.51,0.0,4,4588.56,24,0,0
1845,867950,35,51,fashion,US,1,0,in-store,1,5,night,23.15,0.06,5,4022.67,5,0,0
4279,441207,62,27,fashion,US,1,0,in-store,1,4,night,133.62,0.0,7,1956.62,5,0,0
3836,579926,42,26,services,PK,0,0,online,0,7,morning,50.5,0.136,5,5494.07,2,0,0
10073,992018,36,14,travel,BD,1,1,online,0,1,night,42.89,0.089,3,3561.54,7,0,1
3461,914660,31,20,entertainment,Other,1,0,mobile,0,4,night,8.6,0.459,2,5719.51,46,0,0
17476,690855,37,7,entertainment,IN,1,0,in-store,1,22,evening,19.7,0.087,8,2231.75,0,0,0
22610,870873,24,11,fashion,US,1,0,online,0,2,night,6.41,0.201,4,1372.79,10,0,0
5026,492573,23,15,services,GB,1,0,online,0,6,morning,10.58,0.273,7,3007.6,2,0,0
11574,958811,27,2,fashion,PK,0,0,online,0,23,evening,33.76,0.123,4,3420.63,9,0,0
19569,501702,47,4,pharmacy,US,1,0,online,0,15,afternoon,12.35,0.16,3,2274.7,8,0,0
12926,527479,34,12,pharmacy,AE,1,0,online,0,7,morning,13.33,0.26,9,4181.04,0,0,0
14957,695017,31,13,grocery,PK,0,0,online,0,15,afternoon,43.85,0.225,3,5432.83,13,0,0
9594,491770,30,1,pharmacy,GB,1,0,online,0,22,evening,13.02,0.046,8,2631.57,1,1,0
11554,317984,26,16,electronics,FR,1,0,online,0,10,morning,13.66,0.148,6,2888.53,0,0,0
7332,418953,50,22,restaurants,US,1,0,mobile,0,15,afternoon,32.07,0.415,10,2131.82,6,0,0
5272,868917,32,28,fashion,IN,1,0,in-store,1,14,afternoon,34.15,0.149,6,2110.12,5,0,0
276,561079,36,4,utilities,DE,1,0,online,0,9,morning,99.95,0.277,4,4398.5,3,0,0
20264,539388,42,9,electronics,US,1,0,in-store,1,3,night,18.56,0.264,2,1806.75,0,0,0
14135,489666,25,18,utilities,US,1,0,in-store,1,4,night,11.48,0.06,4,4135.3,5,0,0
2693,551000,34,79,restaurants,CN,1,1,in-store,1,12,afternoon,7.96,0.187,3,5156.81,6,0,0
6323,602175,30,6,restaurants,Other,1,0,online,0,18,evening,31.15,0.247,2,3291.98,1,0,0
6612,491180,40,16,pharmacy,PK,0,0,online,0,15,afternoon,13.51,0.231,1,1486.01,2,0,0
20067,570547,45,6,services,US,1,0,online,0,20,evening,62.03,0.102,6,1378.48,4,0,0
14160,445173,39,11,pharmacy,IN,1,0,online,0,1,night,69.22,0.007,6,3984.68,0,0,0
1657,517978,21,24,utilities,AE,1,0,online,0,18,evening,23.46,0.145,6,3306.64,6,0,0
3076,688315,43,13,others,PK,0,0,in-store,1,4,night,331.94,0.146,3,2908.76,20,0,0
17058,255183,46,8,utilities,US,1,0,online,0,11,morning,34.44,0.159,7,4537.67,8,0,0
7900,246259,53,44,grocery,GB,1,0,online,0,16,afternoon,18.42,0.084,5,2107.22,2,0,0
20368,744919,47,15,fashion,PK,0,0,online,0,16,afternoon,11.79,0.389,3,1778.49,18,0,0
25002,247816,43,5,restaurants,GB,1,0,in-store,1,3,night,27.01,0.196,7,4310.11,2,0,0
16625,608410,36,10,restaurants,CN,1,1,in-store,1,2,night,267.31,0.044,4,3283.2,10,0,0
21228,386459,25,37,restaurants,AE,1,0,in-store,1,19,evening,38.59,0.175,4,4402.29,10,0,0
12590,443822,33,3,restaurants,IN,1,0,online,0,0,night,10.57,0.003,1,1737.88,21,0,0
16661,756578,35,12,grocery,IN,1,0,online,0,5,night,45.24,0.106,4,739.55,2,0,0
8747,910935,43,20,pharmacy,PK,0,0,mobile,0,7,morning,94.6,0.168,6,866.74,0,0,0
27340,181118,22,7,others,US,1,0,online,0,3,night,47.81,0.132,6,4864.79,2,0,0
1887,166262,28,13,fashion,DE,1,0,in-store,1,10,morning,3.64,0.199,7,1164.09,18,0,0
8538,373541,18,42,grocery,PK,0,0,in-store,1,2,night,110.83,0.352,8,1073.93,47,0,0
6830,132766,36,75,restaurants,PK,0,0,mobile,0,12,afternoon,18.2,0.196,3,2011.88,14,0,0
23872,843847,30,9,utilities,TR,1,1,online,0,1,night,169.2,0.411,4,204.18,14,0,1
9537,585725,54,18,utilities,IN,1,0,in-store,1,15,afternoon,17.25,0.218,3,2249.94,1,0,0
22317,944134,48,7,electronics,IN,1,0,in-store,1,18,evening,5.79,0.244,6,4880.27,14,0,0
4177,906970,59,23,restaurants,NG,1,1,online,0,15,afternoon,10.31,0.111,11,3833.84,3,0,0
2237,506845,41,13,others,PK,0,0,in-store,1,20,evening,4.09,0.081,6,2036.55,0,0,0
2854,178222,43,9,electronics,US,1,0,online,0,8,morning,151.87,0.265,3,2708.71,4,0,0
29179,143884,25,5,utilities,IN,1,0,in-store,1,9,morning,6.1,0.045,4,3029.02,21,0,0
7454,203844,52,63,restaurants,PK,0,0,online,0,22,evening,9.02,0.342,4,650.6,7,0,0
14036,164829,20,12,pharmacy,PK,0,0,online,0,6,morning,2.72,0.244,6,3408.94,3,0,0
21649,277587,33,1,utilities,IN,1,0,in-store,1,23,evening,15.02,0.409,11,3378.41,7,1,0
29573,354928,45,0,restaurants,IN,1,0,online,0,14,afternoon,13.92,0.055,5,1195.0,16,1,0
10347,165867,39,34,grocery,PK,0,0,mobile,0,16,afternoon,6.2,0.147,7,2607.25,2,0,0
16086,520615,31,0,grocery,AE,1,0,online,0,8,morning,16.33,0.12,5,6108.41,5,1,0
13532,474195,47,6,entertainment,PK,0,0,in-store,1,1,night,13.04,0.317,3,5912.56,9,0,0
25327,920007,41,12,services,GB,1,0,mobile,0,5,night,202.68,0.346,3,1289.9,3,0,0
17517,960527,40,11,fashion,PK,0,0,online,0,5,night,16.53,0.336,7,2374.52,4,0,0
11885,833682,34,10,fashion,IN,1,0,mobile,0,7,morning,7.83,0.305,4,2119.84,13,0,0
