Age,Experience_Years,Education_Level,Department,Working_Hours_Per_Week,Remote_Work_Ratio,Training_Hours,Certifications,Gender,Region,High_Performance
54,19,Bachelors,Finance,59,0.51,72,4,Female,West,1
38,11,PhD,Finance,45,0.31,69,0,Female,South,0
53,24,Masters,Finance,46,0.3,2,1,Female,West,0
51,0,PhD,R&D,51,0.4,29,8,Male,West,0
31,9,Masters,Sales,47,0.5,50,2,Male,South,0
36,28,High School,R&D,45,0.05,7,4,Female,West,0
25,22,Bachelors,Finance,43,0.05,87,9,Female,West,1
32,18,Masters,R&D,52,0.52,55,6,Female,North,1
58,26,Masters,R&D,43,0.3,27,8,Female,West,0
41,27,Bachelors,IT,54,0.57,81,2,Female,North,1
30,25,High School,Operations,39,0.84,25,4,Male,North,1
26,26,High School,Finance,45,0.29,33,4,Female,North,1
40,26,PhD,HR,43,0.64,60,4,Male,South,1
20,18,High School,Sales,33,0.54,96,0,Female,West,1
49,10,Masters,Operations,55,0.26,17,3,Male,South,0
38,22,Masters,Finance,43,0.63,6,8,Female,East,0
48,21,PhD,Sales,55,0.95,81,5,Male,North,1
54,2,Bachelors,R&D,37,0.8,16,3,Female,North,0
39,29,Masters,Sales,42,0.06,62,5,Male,South,0
55,13,High School,HR,33,0.22,3,2,Male,West,0
58,17,High School,Sales,44,0.35,35,4,Male,West,0
20,26,Masters,Operations,32,0.84,12,6,Male,North,0
42,26,Masters,Sales,55,0.62,68,7,Female,South,1
50,5,High School,Finance,49,0.64,51,1,Female,East,0
54,25,PhD,IT,55,0.55,97,9,Female,North,1
41,22,Masters,Sales,35,0.21,64,5,Male,West,1
26,8,Masters,Operations,50,0.13,34,7,Male,West,0
52,24,Bachelors,Finance,40,0.2,54,2,Male,North,0
55,8,PhD,R&D,56,0.52,47,6,Male,North,0
26,26,Bachelors,Sales,59,0.73,9,9,Male,East,1
46,25,Masters,Sales,52,0.97,65,5,Female,West,1
21,16,High School,Finance,43,0.99,12,4,Male,West,0
36,3,High School,Sales,44,0.06,77,4,Male,West,0
20,3,Masters,Finance,47,0.99,98,5,Female,East,1
49,25,Masters,HR,35,0.36,21,5,Female,West,0
41,23,Bachelors,R&D,41,1.0,66,1,Female,East,1
47,18,High School,IT,38,0.7,82,2,Female,East,1
52,15,High School,Sales,30,0.8,45,6,Male,West,0
45,29,Bachelors,HR,49,0.85,38,1,Male,North,0
54,16,PhD,Finance,52,0.16,78,6,Female,East,1
30,2,High School,IT,41,0.43,34,4,Male,South,0
26,21,Bachelors,Sales,33,0.26,59,6,Female,South,1
47,6,PhD,R&D,47,0.11,6,2,Male,East,0
44,24,High School,HR,51,0.19,68,3,Female,East,1
50,4,Masters,Finance,33,0.07,89,3,Male,North,0
22,20,Bachelors,Sales,46,0.39,71,6,Male,East,1
52,2,PhD,HR,40,0.22,93,0,Female,North,0
53,11,Bachelors,IT,40,0.46,82,3,Male,West,0
40,18,PhD,IT,33,0.43,77,1,Male,North,0
56,8,PhD,R&D,44,0.61,23,2,Male,East,0
38,2,High School,R&D,53,0.96,21,8,Male,West,0
56,2,PhD,HR,52,0.95,94,2,Female,East,0
40,15,Bachelors,IT,30,0.88,52,0,Female,East,0
33,24,Bachelors,IT,57,0.27,88,9,Male,North,1
29,19,High School,HR,37,0.89,10,5,Female,East,0
26,12,Masters,Finance,33,0.06,65,5,Female,South,0
48,5,PhD,Operations,41,0.65,6,4,Female,North,0
59,0,PhD,Sales,45,0.65,30,6,Female,South,0
27,10,High School,IT,41,0.11,33,9,Male,West,0
58,17,High School,Finance,43,0.58,18,9,Female,South,0
32,26,High School,Finance,50,0.13,92,8,Female,North,1
38,29,PhD,R&D,55,0.96,89,1,Male,South,1
30,2,Bachelors,Operations,38,0.47,82,2,Male,West,0
21,17,Masters,HR,49,0.81,12,3,Female,West,0
25,29,Bachelors,IT,47,0.49,95,0,Male,North,1
48,10,High School,Sales,51,0.19,80,9,Male,South,1
24,25,PhD,IT,50,0.12,45,8,Female,South,0
49,14,Bachelors,Sales,39,0.34,86,6,Male,North,0
58,2,Masters,Sales,34,0.94,67,4,Female,West,0
55,11,High School,Operations,49,0.04,87,8,Female,South,1
46,29,Masters,R&D,58,0.34,49,7,Male,East,1
37,20,PhD,Sales,40,0.51,62,3,Female,North,0
55,11,High School,HR,57,0.51,7,6,Female,North,0
35,16,High School,Sales,34,0.22,83,3,Male,North,0
24,0,High School,Finance,45,0.4,20,7,Female,West,0
28,10,Masters,Finance,41,0.06,43,9,Female,North,0
53,22,PhD,R&D,34,0.78,64,3,Male,East,1
53,24,High School,IT,31,0.93,37,2,Female,East,1
55,14,Bachelors,Sales,59,0.51,0,2,Female,South,0
50,8,High School,Operations,51,0.75,95,8,Female,East,1
39,6,High School,Sales,44,0.61,83,1,Female,West,0
36,10,High School,Sales,30,0.3,42,9,Male,East,0
39,26,Bachelors,Sales,32,0.79,33,1,Female,East,0
47,28,Bachelors,Operations,33,0.46,36,8,Male,South,1
40,17,PhD,IT,45,0.93,21,0,Male,North,0
38,26,Masters,R&D,53,0.61,26,6,Female,East,0
22,22,High School,Sales,39,0.33,64,4,Female,West,0
49,28,Masters,IT,42,0.88,98,5,Male,East,1
24,27,Masters,Operations,40,0.62,37,6,Female,East,1
25,24,High School,IT,30,0.39,93,3,Male,North,0
22,6,High School,IT,41,0.71,64,8,Female,North,0
43,17,Bachelors,HR,58,0.86,12,8,Female,South,1
20,14,PhD,Sales,56,0.02,45,0,Female,West,0
55,15,Bachelors,IT,44,0.3,42,8,Male,West,1
34,14,Masters,Sales,32,0.22,11,9,Female,West,0
57,22,High School,HR,45,0.32,50,9,Female,East,1
37,29,Masters,HR,52,0.84,6,6,Male,West,1
42,3,Bachelors,IT,45,0.42,90,6,Female,South,0
48,23,Masters,IT,54,0.34,39,0,Female,East,0
41,2,High School,HR,34,0.58,71,4,Male,North,0
43,27,PhD,Finance,50,0.26,78,4,Male,West,1
32,13,Masters,IT,55,0.66,12,4,Female,South,0
52,20,PhD,Finance,50,0.03,68,5,Female,East,1
41,2,Masters,R&D,38,0.35,53,5,Male,East,0
54,22,High School,Operations,43,0.48,84,4,Female,West,1
36,15,High School,Operations,45,0.53,62,6,Male,South,0
41,14,PhD,Operations,43,0.06,71,1,Female,South,0
24,18,High School,IT,39,0.83,51,0,Male,West,0
44,9,PhD,IT,43,0.39,19,5,Female,East,0
25,20,Bachelors,Operations,59,0.45,52,3,Female,South,0
36,16,PhD,Finance,35,0.95,41,5,Female,North,0
50,3,Masters,IT,58,0.71,42,4,Male,South,0
36,21,PhD,IT,56,0.7,61,2,Female,South,1
52,17,PhD,Sales,54,0.56,59,0,Female,West,1
58,21,Masters,Sales,41,0.95,0,7,Male,East,0
56,9,High School,Sales,57,0.99,1,4,Female,North,0
23,22,High School,HR,46,0.35,23,6,Female,South,0
33,15,Bachelors,IT,46,0.59,22,7,Male,North,0
32,23,High School,Operations,57,0.02,89,2,Male,West,1
46,2,Bachelors,HR,33,0.77,43,9,Male,South,0
43,11,Bachelors,HR,57,0.88,27,4,Male,West,0
46,25,Bachelors,HR,36,0.56,60,7,Female,West,1
27,26,High School,Operations,39,0.17,55,6,Male,East,0
58,18,Masters,HR,54,0.41,9,2,Female,South,0
40,20,High School,Sales,35,0.63,9,2,Male,South,0
30,2,Masters,R&D,39,0.87,59,9,Female,South,1
50,8,High School,HR,53,0.63,12,6,Female,North,0
46,6,Bachelors,Finance,34,0.73,73,4,Male,West,0
46,15,Masters,Sales,55,0.51,21,9,Male,East,0
27,20,High School,IT,40,0.53,93,6,Female,North,1
52,20,High School,IT,46,0.21,40,2,Female,South,0
31,0,PhD,Sales,58,0.45,2,4,Female,East,0
54,24,Masters,R&D,57,0.46,46,6,Female,East,1
53,29,Bachelors,IT,48,0.06,91,1,Female,South,1
35,14,Bachelors,Operations,43,0.84,11,4,Male,West,1
55,1,Masters,Operations,43,0.62,81,4,Male,South,0
21,15,High School,R&D,42,0.07,18,6,Female,West,0
31,6,Bachelors,HR,58,0.91,77,4,Male,South,1
46,13,High School,R&D,32,0.59,41,3,Female,South,0
36,22,PhD,Finance,38,0.4,17,7,Female,West,0
39,1,Bachelors,R&D,58,0.17,0,6,Female,West,0
40,23,High School,HR,31,0.31,93,0,Male,West,0
49,29,Bachelors,Finance,31,0.42,46,4,Female,East,0
39,23,High School,R&D,55,0.6,12,6,Male,West,1
27,24,PhD,IT,30,0.92,88,1,Female,North,1
37,17,PhD,Sales,57,0.02,28,3,Male,South,0
37,0,PhD,HR,34,0.34,70,0,Female,South,0
37,15,High School,R&D,31,0.27,71,9,Male,East,0
21,8,Bachelors,Operations,43,0.81,62,1,Female,South,0
31,29,Bachelors,HR,53,0.44,43,5,Male,South,1
51,2,High School,Operations,46,0.68,38,9,Female,East,0
27,25,PhD,Sales,57,0.67,85,9,Female,East,1
29,12,PhD,Sales,45,0.04,77,1,Male,West,0
30,28,Masters,Sales,58,0.31,4,3,Female,North,1
33,1,High School,HR,57,0.91,72,3,Female,South,0
45,25,PhD,R&D,31,0.73,97,4,Female,North,1
49,17,Masters,Operations,57,0.91,75,5,Female,South,1
23,1,PhD,IT,51,0.59,77,6,Female,East,0
58,7,Bachelors,Finance,30,0.66,64,7,Male,South,1
30,2,Masters,Sales,35,0.94,69,7,Female,South,0
43,16,High School,IT,31,0.81,15,0,Male,North,0
41,23,Bachelors,HR,34,0.31,54,9,Male,East,0
22,1,Bachelors,Finance,59,0.6,67,9,Male,East,1
56,5,Masters,R&D,51,0.05,19,4,Female,North,0
21,7,Bachelors,R&D,32,0.9,60,6,Female,South,0
31,25,Masters,R&D,58,0.88,69,8,Male,North,1
40,24,High School,IT,59,0.27,95,9,Male,East,1
24,16,PhD,R&D,58,0.24,79,9,Female,North,1
26,24,Bachelors,R&D,53,0.68,36,8,Female,North,1
23,23,High School,IT,50,0.0,1,9,Male,South,0
55,5,PhD,R&D,38,0.41,51,8,Female,South,0
41,11,Masters,Sales,52,0.3,8,0,Female,West,0
48,20,Masters,IT,45,0.06,63,0,Male,South,0
28,15,High School,R&D,35,0.3,52,4,Male,North,0
45,5,PhD,IT,55,0.33,83,6,Male,North,1
31,1,Masters,R&D,50,0.82,11,4,Female,North,0
20,26,PhD,Finance,46,0.81,41,8,Male,South,1
27,2,Masters,Finance,46,0.87,13,4,Female,West,0
52,8,PhD,HR,31,0.12,67,1,Female,South,0
23,18,High School,Sales,53,0.19,24,4,Male,East,0
33,28,High School,Sales,54,0.16,34,2,Male,East,1
48,9,Bachelors,IT,59,0.61,53,7,Male,West,1
33,22,Bachelors,Sales,31,0.28,38,1,Male,South,0
28,26,High School,Sales,35,0.81,70,2,Female,East,1
28,28,Bachelors,Operations,38,0.94,7,5,Male,West,1
45,12,Masters,R&D,59,0.02,48,2,Female,South,0
36,19,Bachelors,IT,55,0.47,30,9,Female,West,1
23,27,Bachelors,R&D,41,0.98,7,7,Female,East,1
22,26,PhD,Operations,42,0.56,26,3,Male,North,0
48,12,Masters,HR,45,0.79,89,7,Male,East,1
44,24,High School,Finance,55,0.54,66,5,Male,South,1
40,27,Masters,Sales,39,0.74,34,3,Female,West,1
31,28,PhD,Sales,33,0.16,46,9,Female,South,0
20,19,Bachelors,Operations,43,0.67,3,4,Female,West,0
20,25,Masters,R&D,53,0.81,24,1,Male,East,0
26,14,PhD,Sales,35,0.73,60,9,Male,West,0
29,12,High School,Finance,34,0.31,71,3,Male,North,0
34,12,Bachelors,IT,36,0.33,47,9,Male,East,0
59,29,PhD,Operations,52,0.98,72,8,Female,North,1
30,25,PhD,Sales,40,0.92,1,8,Female,North,1
42,5,PhD,Finance,37,0.52,30,4,Female,North,0
32,27,High School,Sales,35,0.69,47,4,Female,North,1
46,17,High School,Sales,31,0.81,88,1,Male,North,1
36,6,PhD,IT,34,0.59,95,0,Female,East,0
32,2,Masters,Operations,30,0.07,95,2,Female,North,0
31,0,High School,R&D,42,0.48,19,7,Male,South,0
48,11,Masters,Operations,52,0.84,38,7,Female,West,0
40,22,Masters,Finance,39,0.32,46,5,Male,West,0
39,4,PhD,R&D,33,0.5,22,0,Female,East,0
39,10,PhD,R&D,36,0.21,71,1,Male,East,0
50,11,Bachelors,Operations,48,0.82,70,7,Female,South,1
27,22,High School,HR,46,0.2,47,7,Male,North,0
43,15,High School,IT,49,0.74,81,6,Female,West,1
30,0,High School,Sales,55,0.64,70,9,Female,West,0
58,20,PhD,Operations,44,0.94,97,5,Female,South,1
52,17,High School,HR,57,0.59,83,6,Female,East,1
34,0,PhD,Operations,53,0.69,50,9,Female,South,0
23,21,High School,Sales,35,0.99,2,9,Male,East,0
20,27,Masters,Operations,38,0.33,94,7,Male,South,1
51,4,PhD,Sales,51,0.24,92,9,Male,South,1
30,3,Bachelors,R&D,59,0.35,89,4,Female,East,1
49,0,Bachelors,Finance,36,0.69,9,7,Male,West,0
56,14,High School,Operations,50,0.47,25,6,Male,West,0
38,4,Masters,IT,33,0.62,51,4,Female,East,0
55,6,Masters,Sales,46,0.97,66,0,Female,East,0
53,16,High School,R&D,59,0.54,38,6,Female,West,1
26,19,Bachelors,IT,49,0.66,80,4,Female,East,1
39,5,High School,Finance,45,0.16,46,7,Male,South,0
31,12,Masters,IT,59,0.32,68,8,Male,East,1
51,23,High School,IT,31,0.81,36,0,Male,North,0
21,22,High School,Finance,40,0.0,54,4,Male,East,0
41,14,High School,R&D,36,0.61,32,5,Female,East,0
59,6,Masters,Operations,56,0.76,86,2,Female,East,1
43,23,Bachelors,Finance,48,0.33,65,8,Female,South,0
50,28,PhD,HR,36,0.3,83,5,Male,South,1
23,6,High School,Sales,46,0.21,0,4,Female,East,0
43,12,PhD,R&D,45,0.76,58,1,Male,South,1
36,3,PhD,R&D,48,0.98,46,0,Male,South,0
59,26,Bachelors,Sales,46,0.7,90,5,Female,South,1
38,21,Bachelors,R&D,55,0.77,53,3,Male,East,1
59,27,Masters,R&D,30,0.32,25,6,Female,West,1
57,17,PhD,Operations,40,0.71,36,1,Female,East,0
53,7,PhD,R&D,59,0.63,95,7,Female,North,1
52,18,High School,Finance,40,0.14,48,2,Female,West,0
25,15,High School,Sales,44,0.66,63,5,Male,South,1
55,19,Bachelors,Sales,51,0.93,63,3,Male,North,1
32,17,Bachelors,R&D,32,0.5,3,0,Female,North,0
28,15,Bachelors,R&D,49,0.87,52,7,Male,West,1
54,15,Masters,IT,48,0.9,48,2,Male,East,1
53,24,PhD,Finance,56,0.08,95,4,Male,South,1
35,1,Masters,IT,30,0.83,88,1,Male,East,0
37,13,PhD,HR,42,0.53,69,1,Female,West,0
37,28,Bachelors,HR,49,0.64,10,8,Female,West,1
57,21,Masters,HR,42,0.12,54,3,Male,East,0
51,18,Masters,Operations,30,0.12,54,2,Male,East,0
26,27,PhD,Finance,40,0.72,31,4,Female,East,0
42,15,PhD,Operations,53,0.83,94,8,Female,East,1
42,21,Masters,HR,40,0.98,75,1,Female,East,1
37,3,High School,R&D,34,0.93,50,0,Male,South,0
26,12,PhD,Operations,40,0.81,77,0,Male,South,0
59,7,PhD,Sales,45,0.97,64,7,Female,South,1
43,2,Masters,Operations,59,0.71,40,5,Female,South,0
33,23,Bachelors,Finance,32,0.99,17,7,Female,North,0
24,2,High School,IT,49,0.37,80,6,Male,South,1
41,29,Bachelors,Finance,48,0.05,1,8,Female,North,1
41,4,Masters,IT,48,0.72,77,1,Male,North,0
29,10,Bachelors,R&D,58,0.23,58,2,Female,South,1
45,12,Bachelors,Operations,30,0.37,51,4,Male,East,0
34,1,Masters,Operations,44,0.28,5,5,Male,South,0
57,5,PhD,Finance,48,0.01,35,8,Female,South,0
20,6,Bachelors,R&D,33,0.5,20,4,Female,North,0
33,23,Masters,IT,54,0.08,63,1,Female,East,0
55,28,Masters,HR,43,0.22,70,3,Male,North,1
50,3,Masters,R&D,33,0.41,45,9,Female,North,0
47,8,Bachelors,HR,37,0.51,45,2,Female,West,0
53,17,PhD,Operations,42,0.75,27,5,Female,South,0
54,29,Bachelors,Operations,46,0.21,9,2,Female,East,0
58,13,Bachelors,R&D,55,0.49,2,2,Male,North,0
42,23,High School,R&D,33,0.68,66,5,Female,East,0
38,5,Bachelors,R&D,47,0.61,33,7,Female,South,0
37,19,Masters,Sales,57,0.16,42,0,Male,West,0
34,1,Masters,Operations,30,0.83,47,3,Female,East,0
20,3,High School,R&D,33,0.02,25,9,Female,North,0
44,14,High School,Operations,34,0.44,58,5,Female,North,0
45,2,High School,Sales,51,0.3,9,6,Male,East,0
54,28,High School,Sales,33,0.1,12,9,Male,East,0
34,3,Bachelors,Finance,48,0.76,39,9,Female,North,0
23,3,Bachelors,R&D,57,0.87,19,9,Male,North,0
34,14,Masters,Operations,46,0.54,24,4,Female,South,0
57,10,Bachelors,HR,43,0.57,54,2,Male,West,0
58,22,High School,Operations,54,0.56,65,3,Female,East,1
20,16,PhD,Operations,58,0.36,44,1,Female,East,0
41,14,High School,R&D,50,0.52,93,7,Male,South,1
30,24,High School,IT,44,0.55,77,3,Female,South,1
57,20,PhD,IT,32,1.0,87,6,Male,North,0
56,2,PhD,Finance,32,0.33,56,5,Female,West,0
45,22,High School,HR,48,0.78,28,8,Female,North,1
46,22,Bachelors,IT,52,0.28,34,4,Male,North,1
32,23,Masters,R&D,30,0.3,61,5,Male,South,0
26,9,PhD,R&D,33,0.04,51,2,Female,North,0
27,3,Masters,HR,45,0.15,17,1,Female,North,0
42,12,Bachelors,Sales,55,0.4,84,8,Female,West,1
45,24,High School,Operations,36,0.81,60,1,Male,East,1
46,1,Bachelors,Finance,45,0.53,59,4,Female,South,0
28,5,Bachelors,HR,48,0.44,91,9,Male,East,1
57,18,Masters,R&D,53,0.84,34,9,Female,North,1
32,23,Bachelors,IT,58,0.75,97,7,Female,North,1
26,7,PhD,Operations,37,0.42,31,5,Male,South,0
30,5,High School,Operations,42,0.99,57,3,Male,West,0
29,19,PhD,Operations,56,0.8,55,4,Female,West,1
52,13,Bachelors,R&D,36,0.41,96,9,Female,East,0
58,7,Masters,Finance,59,0.81,93,7,Male,North,1
22,5,Masters,Sales,38,0.57,83,8,Male,East,1
48,11,PhD,Operations,36,0.06,78,3,Female,North,0
56,8,PhD,Operations,42,0.72,23,1,Male,East,0
35,29,Masters,Operations,52,0.4,32,6,Male,North,1
35,6,PhD,Sales,55,0.72,20,4,Male,East,1
26,24,Bachelors,IT,33,0.47,78,4,Female,West,0
34,12,High School,R&D,59,0.29,15,0,Female,West,0
57,29,High School,HR,34,0.3,36,3,Male,North,0
25,15,High School,Operations,31,0.18,20,9,Female,East,0
37,7,Masters,Operations,36,0.89,11,6,Male,West,0
38,13,Masters,IT,33,0.95,86,3,Female,South,0
21,15,Masters,Sales,38,0.7,70,0,Male,West,0
22,19,High School,R&D,31,0.08,51,2,Female,West,0
44,27,PhD,R&D,53,0.49,68,7,Male,East,1
55,5,Masters,Sales,59,0.08,81,3,Male,South,0
47,29,Masters,HR,52,0.31,29,6,Male,West,1
57,22,Bachelors,Sales,56,0.04,40,2,Male,North,0
47,3,Masters,Sales,59,1.0,18,5,Male,West,1
51,3,Masters,IT,49,0.43,34,7,Female,East,0
55,25,High School,IT,54,0.28,8,4,Male,South,1
58,2,High School,IT,52,0.08,95,5,Male,West,0
55,9,Bachelors,HR,50,0.14,48,4,Male,East,0
42,5,High School,Sales,46,0.23,87,6,Male,North,0
21,26,PhD,IT,39,0.44,95,0,Female,North,0
29,17,PhD,Finance,40,0.14,80,5,Female,South,1
25,12,High School,R&D,48,0.09,59,6,Female,East,0
27,10,Masters,Operations,42,0.68,90,6,Female,North,1
34,3,Bachelors,Finance,53,0.59,53,6,Male,North,0
48,7,Masters,HR,35,0.18,99,6,Female,South,0
47,2,Masters,Sales,55,0.51,47,7,Male,West,0
41,11,Bachelors,Sales,57,0.24,14,0,Female,South,0
53,12,High School,Operations,52,0.09,22,9,Male,East,0
39,23,Bachelors,HR,31,0.72,2,1,Male,West,0
52,22,PhD,R&D,34,0.53,89,0,Female,South,1
34,29,Masters,HR,34,0.6,98,3,Female,East,1
26,22,PhD,Finance,43,0.15,77,4,Female,West,0
43,10,Bachelors,HR,48,0.75,9,4,Female,East,0
45,8,High School,Sales,35,0.77,23,5,Female,West,0
29,3,Bachelors,Sales,49,0.5,46,8,Female,East,0
34,10,PhD,Sales,31,0.87,77,3,Male,West,0
56,7,PhD,Sales,46,0.99,7,3,Female,South,0
43,17,Masters,Finance,32,0.44,18,8,Female,North,0
30,2,Masters,Sales,52,0.69,4,2,Male,North,0
59,3,Masters,Sales,30,0.02,15,8,Male,West,0
40,24,Masters,Operations,38,0.07,88,5,Female,South,1
59,16,High School,Finance,35,0.5,75,5,Male,South,0
57,15,Bachelors,Finance,38,0.17,66,1,Male,West,0
34,6,Bachelors,HR,47,0.02,28,8,Female,North,0
34,1,Bachelors,HR,37,0.06,68,4,Male,North,0
56,4,High School,IT,37,0.1,71,5,Female,West,0
33,0,Bachelors,Sales,46,0.93,76,6,Female,East,0
40,21,Bachelors,Sales,52,0.68,72,0,Female,East,1
39,12,High School,Operations,54,0.79,63,5,Female,South,1
52,11,Masters,R&D,54,0.17,64,4,Female,North,1
22,18,Masters,Finance,50,0.33,68,6,Male,West,1
59,28,High School,Finance,38,0.11,85,0,Male,North,1
42,21,High School,Operations,56,0.87,93,4,Male,West,1
42,7,Masters,Finance,38,0.45,66,0,Female,North,0
46,7,High School,R&D,33,0.89,3,1,Female,West,0
54,11,Bachelors,Operations,44,0.65,15,5,Female,South,0
44,3,PhD,R&D,39,0.92,56,4,Female,East,0
51,6,PhD,Sales,44,0.7,44,7,Male,East,0
41,27,Bachelors,Sales,46,0.55,43,8,Female,West,1
27,15,High School,Operations,35,0.01,88,9,Female,South,0
57,21,Masters,Sales,34,0.32,74,4,Female,East,0
37,17,PhD,HR,32,0.62,52,5,Female,North,0
47,5,PhD,HR,48,1.0,93,7,Male,North,1
47,17,Bachelors,IT,58,0.52,31,5,Female,West,1
30,28,Masters,Operations,50,0.66,99,0,Male,East,1
31,3,PhD,Finance,51,0.93,64,2,Female,East,0
21,20,Bachelors,Finance,51,0.12,22,1,Male,West,0
56,8,Masters,IT,36,0.53,34,0,Female,North,0
23,12,High School,HR,30,0.79,31,0,Female,West,0
53,18,Bachelors,Operations,53,0.38,98,3,Male,North,1
42,11,PhD,IT,47,0.59,64,1,Female,North,0
32,15,Bachelors,HR,46,0.71,83,1,Male,West,0
26,4,Bachelors,Operations,58,0.76,11,2,Female,South,0
51,1,PhD,Sales,45,0.26,71,5,Female,East,0
42,2,High School,HR,31,0.2,56,2,Female,South,0
27,12,PhD,Operations,38,0.92,50,5,Male,East,0
56,20,PhD,HR,32,0.02,43,1,Female,South,0
53,6,High School,HR,57,0.8,65,1,Male,East,0
48,12,PhD,IT,36,0.22,86,6,Female,East,1
56,15,Masters,Sales,51,0.76,0,7,Female,North,0
42,21,Masters,R&D,35,0.54,40,6,Female,East,0
57,13,PhD,R&D,37,0.5,24,7,Male,West,0
48,29,Masters,Operations,32,0.34,22,1,Male,East,1
24,17,Bachelors,HR,33,0.92,10,8,Male,East,0
59,12,Masters,Finance,40,0.18,79,8,Male,North,0
30,13,Masters,Sales,40,0.05,6,6,Female,East,0
33,8,Bachelors,HR,50,0.55,50,2,Male,North,0
21,7,Masters,Finance,34,0.1,61,5,Female,East,0
54,24,PhD,IT,51,0.58,8,4,Male,East,0
54,24,Bachelors,Operations,44,0.52,18,3,Female,East,0
47,4,Bachelors,Sales,42,0.67,86,5,Male,East,0
27,26,PhD,Sales,57,0.87,79,6,Male,North,1
51,22,PhD,Operations,55,0.36,93,8,Female,East,1
23,6,PhD,HR,39,0.59,7,0,Male,East,0
26,15,Masters,Operations,44,0.5,79,4,Male,West,1
58,9,Masters,Operations,34,0.18,92,0,Male,North,0
46,24,Masters,Sales,30,0.39,95,7,Male,South,1
56,24,PhD,HR,57,0.51,51,0,Male,North,1
36,21,High School,Operations,33,0.08,19,1,Male,South,0
29,2,Masters,R&D,34,0.21,3,9,Female,North,0
23,23,High School,R&D,42,0.45,93,9,Male,South,1
42,16,Bachelors,HR,50,0.63,93,9,Male,East,1
33,9,PhD,IT,32,0.62,40,6,Female,East,0
24,10,PhD,R&D,57,0.24,86,0,Female,North,0
21,19,Bachelors,Sales,52,0.96,72,3,Female,East,1
43,9,Masters,Sales,50,0.27,31,8,Female,South,0
37,17,Masters,IT,35,0.47,82,0,Male,North,1
46,20,Masters,Operations,40,0.54,19,7,Female,East,0
43,27,High School,IT,54,0.36,70,1,Male,East,1
48,27,Bachelors,IT,37,0.55,22,8,Male,South,1
30,22,High School,Sales,50,0.38,64,5,Male,South,1
37,26,Masters,Finance,57,0.51,14,9,Male,North,1
23,0,High School,Sales,49,0.59,26,0,Male,East,0
52,3,Bachelors,IT,30,0.12,27,9,Male,South,0
33,2,Masters,Sales,50,0.71,78,7,Female,East,1
51,19,High School,Finance,49,0.74,88,5,Female,East,1
23,5,Bachelors,IT,55,0.08,44,7,Female,East,0
39,25,Masters,Sales,33,0.05,91,5,Female,North,0
40,5,Masters,Operations,44,0.75,3,8,Male,West,0
22,27,PhD,IT,53,0.95,94,1,Female,North,1
44,16,Masters,Finance,40,0.39,46,2,Female,South,0
23,18,PhD,Sales,31,0.89,0,7,Female,North,0
30,16,Masters,IT,44,0.85,16,2,Male,South,0
35,28,High School,Sales,53,0.2,89,2,Male,East,1
55,16,High School,R&D,44,0.6,40,4,Male,North,1
25,16,Masters,HR,55,0.02,2,5,Male,South,0
50,2,Masters,R&D,38,0.88,41,9,Female,North,0
59,13,PhD,IT,46,0.52,87,5,Male,South,1
32,1,High School,IT,55,0.96,78,7,Female,North,1
42,29,High School,HR,48,0.35,25,4,Female,South,1
23,27,Masters,Sales,44,0.02,63,9,Male,South,1
56,3,PhD,Operations,58,0.29,98,8,Male,East,1
56,22,Masters,Operations,39,0.33,42,6,Male,South,0
52,26,High School,Operations,46,0.49,82,2,Male,West,1
48,26,High School,R&D,42,0.15,8,8,Female,West,1
56,29,High School,HR,31,0.68,8,4,Female,West,0
38,17,High School,R&D,43,0.08,16,0,Male,West,0
39,1,Masters,Finance,50,0.23,32,5,Male,West,0
51,28,High School,IT,41,0.01,82,4,Female,North,1
35,27,Masters,R&D,38,0.54,30,3,Male,East,1
24,11,High School,Finance,45,0.21,56,3,Male,East,0
31,14,High School,R&D,56,0.6,7,8,Female,North,0
40,12,Bachelors,IT,33,0.56,50,5,Female,South,0
33,10,PhD,R&D,51,0.79,8,5,Male,South,0
56,6,Bachelors,R&D,59,0.7,63,1,Female,North,1
41,27,Bachelors,Finance,50,0.05,57,6,Female,South,1
49,8,High School,Finance,52,0.52,13,0,Male,South,0
42,26,PhD,HR,37,0.86,59,0,Female,North,0
24,14,Bachelors,HR,37,0.07,68,3,Male,West,0
48,2,Bachelors,Finance,33,0.95,39,4,Female,South,0
49,9,Masters,IT,59,0.99,77,7,Female,South,1
37,7,PhD,Sales,44,0.42,26,5,Male,North,0
20,5,Bachelors,Finance,39,0.32,56,7,Male,North,0
58,28,Bachelors,HR,59,0.85,71,5,Male,South,1
36,13,Masters,IT,47,0.87,76,7,Female,West,1
22,5,High School,Sales,47,0.82,31,3,Male,West,0
26,18,Bachelors,Finance,45,0.81,11,3,Male,West,0
46,25,PhD,R&D,44,0.68,88,4,Female,South,1
47,8,Masters,R&D,44,0.03,88,5,Female,South,0
50,8,PhD,HR,36,0.58,86,7,Female,East,1
34,19,PhD,Operations,36,0.28,40,6,Male,North,0
27,15,PhD,IT,41,0.6,21,4,Female,South,0
25,12,Masters,Sales,30,0.3,62,3,Male,North,0
47,12,PhD,HR,32,0.29,48,2,Male,East,0
23,25,Bachelors,Operations,50,0.26,82,8,Male,North,1
49,11,Masters,Finance,46,0.38,30,0,Female,South,0
