ID,Age,Income,LoanAmount,CreditScore,EmploymentYears,Dependents,Married,OwnHouse,DefaultedBefore,Date,Approved
18190,55,83215,47277,489,17,3,0,1,0,2064-10-19,0
18191,46,132940,1848,467,39,2,0,0,1,2064-10-20,0
18192,40,64447,40802,761,34,2,1,1,1,2064-10-21,0
18193,64,131517,17323,792,21,4,1,1,1,2064-10-22,1
18194,49,51572,24712,653,35,3,0,0,0,2064-10-23,1
18195,27,47517,40429,816,33,2,1,1,0,2064-10-24,0
18196,44,40649,23975,352,36,2,1,0,1,2064-10-25,0
18197,66,119692,47925,414,25,2,0,0,1,2064-10-26,0
18198,18,49927,14293,404,21,4,1,0,0,2064-10-27,0
18199,56,143499,32738,807,38,0,1,0,1,2064-10-28,0
18200,46,31591,25389,344,25,0,1,0,1,2064-10-29,0
18201,62,45832,20378,489,20,1,0,1,1,2064-10-30,0
18202,20,131273,19754,667,23,1,0,1,1,2064-10-31,1
18203,68,105638,38732,689,39,3,1,1,1,2064-11-01,0
18204,64,149666,10621,366,39,0,1,0,1,2064-11-02,0
18205,54,83524,49101,807,39,2,0,0,0,2064-11-03,0
18206,48,92450,33199,819,29,4,1,1,1,2064-11-04,0
18207,28,58289,14439,644,15,0,0,1,1,2064-11-05,1
18208,39,135698,3147,351,29,2,0,1,0,2064-11-06,0
18209,35,96411,24327,425,37,0,1,0,1,2064-11-07,0
18210,52,20425,19416,815,6,0,1,0,1,2064-11-08,0
18211,23,50600,1241,521,34,3,0,1,0,2064-11-09,0
18212,20,130520,38919,525,38,2,0,1,1,2064-11-10,0
18213,22,100279,24067,419,24,0,0,1,1,2064-11-11,0
18214,26,92454,39240,487,5,0,0,0,1,2064-11-12,0
18215,45,27008,48885,470,39,0,0,0,1,2064-11-13,0
18216,36,61176,7796,660,13,4,0,0,0,2064-11-14,1
18217,45,124617,21444,396,10,3,1,0,1,2064-11-15,0
18218,44,28801,12431,568,30,4,0,1,0,2064-11-16,0
18219,30,32645,33174,713,29,0,1,1,0,2064-11-17,0
18220,55,118489,27736,549,29,4,1,0,1,2064-11-18,0
18221,60,45300,44632,465,21,0,1,1,0,2064-11-19,0
18222,38,33157,48578,490,9,4,0,1,0,2064-11-20,0
18223,44,29015,18693,672,37,4,1,0,1,2064-11-21,0
18224,63,79111,27145,417,1,3,0,0,1,2064-11-22,0
18225,23,95705,25109,322,33,2,1,1,0,2064-11-23,0
18226,55,36273,36840,516,33,4,0,1,1,2064-11-24,0
18227,66,131270,35694,682,16,3,0,1,0,2064-11-25,0
18228,28,48465,5544,438,31,0,1,0,0,2064-11-26,0
18229,64,103104,25546,330,0,1,0,0,0,2064-11-27,0
18230,58,81723,5849,525,31,2,1,1,0,2064-11-28,0
18231,34,44759,41982,841,37,0,0,1,0,2064-11-29,0
18232,56,105528,18493,407,3,2,1,0,0,2064-11-30,0
18233,24,100013,3979,507,39,1,0,0,1,2064-12-01,0
18234,47,122070,13208,651,17,2,1,0,0,2064-12-02,1
18235,38,95347,32431,795,12,0,1,0,1,2064-12-03,0
18236,18,57094,35744,655,2,0,1,0,0,2064-12-04,0
18237,42,44019,41674,504,36,3,0,0,1,2064-12-05,0
18238,49,101798,44967,765,28,2,0,0,0,2064-12-06,0
18239,25,22435,47702,676,7,1,1,0,0,2064-12-07,0
18240,22,20734,10354,454,31,0,0,0,1,2064-12-08,0
18241,47,52925,25360,808,29,4,1,0,1,2064-12-09,1
18242,68,78685,36050,471,21,4,1,1,1,2064-12-10,0
18243,25,123608,34541,370,3,0,1,1,1,2064-12-11,0
18244,66,138180,26449,379,24,0,0,1,0,2064-12-12,0
18245,36,137942,20433,365,15,4,0,1,1,2064-12-13,0
18246,61,69146,10201,342,23,1,0,0,0,2064-12-14,0
18247,47,118295,6932,533,28,4,0,1,0,2064-12-15,0
18248,32,27764,35512,730,12,2,1,0,0,2064-12-16,0
18249,53,149600,25657,829,39,3,0,0,0,2064-12-17,1
18250,61,37459,1672,785,26,3,0,1,1,2064-12-18,0
18251,44,90658,27812,703,39,0,1,1,0,2064-12-19,1
18252,30,132716,21497,519,34,4,1,0,1,2064-12-20,0
18253,31,50342,34798,494,28,0,0,1,1,2064-12-21,0
18254,54,62821,30980,655,1,4,0,1,1,2064-12-22,0
18255,65,60958,46455,428,34,2,1,1,1,2064-12-23,0
18256,47,79973,22214,629,9,1,0,1,0,2064-12-24,1
18257,56,76993,17457,407,15,2,0,1,1,2064-12-25,0
18258,64,43135,13286,650,4,3,0,0,1,2064-12-26,1
18259,30,139823,42372,739,31,4,1,1,0,2064-12-27,0
18260,33,75525,47095,307,10,2,0,1,1,2064-12-28,0
18261,61,139687,25835,485,37,4,1,1,1,2064-12-29,0
18262,24,88500,34856,370,35,4,0,1,1,2064-12-30,0
18263,65,111000,34755,734,31,1,0,1,0,2064-12-31,0
18264,44,99114,13928,526,33,4,1,0,1,2065-01-01,0
18265,62,66385,13793,790,19,0,0,1,1,2065-01-02,1
18266,52,109942,23235,383,29,3,1,0,0,2065-01-03,0
18267,32,57893,43114,310,21,4,1,1,1,2065-01-04,0
18268,45,86669,8743,357,26,3,1,1,1,2065-01-05,0
18269,52,57006,36569,676,38,0,1,1,0,2065-01-06,0
18270,24,140714,17449,405,14,1,0,1,1,2065-01-07,0
18271,67,25786,24352,823,38,4,0,1,1,2065-01-08,0
18272,63,48878,18764,819,16,1,1,0,1,2065-01-09,1
18273,67,75724,6578,511,15,3,0,0,0,2065-01-10,0
18274,68,126661,42837,601,0,4,1,1,0,2065-01-11,0
18275,63,100131,34830,521,1,2,0,1,0,2065-01-12,0
18276,37,108013,30159,595,17,0,0,0,0,2065-01-13,0
18277,49,97484,10336,458,13,2,1,0,1,2065-01-14,0
18278,55,147369,38459,319,34,1,1,1,1,2065-01-15,0
18279,57,77464,23736,561,25,0,0,1,1,2065-01-16,0
18280,49,137685,20206,683,17,1,0,0,0,2065-01-17,1
18281,43,65468,30622,377,31,0,1,0,1,2065-01-18,0
18282,56,96939,46167,709,4,2,1,1,0,2065-01-19,0
18283,37,128471,18808,644,19,2,1,1,0,2065-01-20,1
18284,35,124615,11819,401,17,4,0,0,1,2065-01-21,0
18285,67,121459,39691,336,21,1,1,0,0,2065-01-22,0
18286,32,102340,42851,519,4,4,0,1,1,2065-01-23,0
18287,69,95457,26309,782,4,2,0,1,0,2065-01-24,1
18288,39,55603,46814,498,9,0,0,1,0,2065-01-25,0
18289,68,139051,30986,749,32,0,0,1,1,2065-01-26,0
18290,39,87621,13688,619,7,0,0,1,1,2065-01-27,1
18291,38,59837,21047,426,39,1,1,0,1,2065-01-28,0
18292,19,43854,40579,311,28,4,1,0,0,2065-01-29,0
18293,57,120689,17159,799,10,3,0,1,0,2065-01-30,1
18294,60,111889,38613,573,9,2,0,0,0,2065-01-31,0
18295,35,38761,30622,361,12,0,1,0,1,2065-02-01,0
18296,40,114406,36618,315,9,3,1,1,1,2065-02-02,0
18297,30,72009,18279,544,30,0,0,0,1,2065-02-03,0
18298,58,97828,28154,597,21,3,1,0,0,2065-02-04,0
18299,26,21455,49220,387,23,3,1,1,0,2065-02-05,0
18300,66,78332,29252,377,30,2,0,0,0,2065-02-06,0
18301,24,33682,32218,535,20,3,1,0,0,2065-02-07,0
18302,58,98718,32491,325,12,1,1,1,0,2065-02-08,0
18303,18,21890,16764,389,25,0,1,1,0,2065-02-09,0
18304,19,67206,21594,431,27,2,1,1,0,2065-02-10,0
18305,21,145362,49243,651,15,1,0,0,0,2065-02-11,0
18306,31,148907,49235,443,12,3,0,0,0,2065-02-12,0
18307,49,61609,26817,507,2,2,0,0,1,2065-02-13,0
18308,53,79172,14003,383,19,1,1,0,0,2065-02-14,0
18309,19,55196,8824,380,11,2,0,1,1,2065-02-15,0
18310,57,91745,25612,427,13,4,1,0,1,2065-02-16,0
18311,67,114786,48067,667,2,2,0,1,1,2065-02-17,0
18312,68,71469,11275,566,19,1,0,1,0,2065-02-18,0
18313,31,77390,13188,648,5,0,1,1,1,2065-02-19,1
18314,37,51635,27948,326,3,3,1,0,0,2065-02-20,0
18315,42,147340,4685,786,22,0,0,1,0,2065-02-21,1
18316,59,60816,42602,328,4,1,0,0,1,2065-02-22,0
18317,66,76499,19830,421,11,4,1,1,0,2065-02-23,0
18318,25,136803,28586,784,25,4,0,1,1,2065-02-24,1
18319,45,27282,37756,587,31,4,0,0,0,2065-02-25,0
18320,63,125497,33104,468,25,0,1,0,0,2065-02-26,0
18321,38,101454,48382,532,28,2,0,1,0,2065-02-27,0
18322,40,30446,13334,680,12,2,0,0,1,2065-02-28,0
18323,49,36456,32957,606,8,2,0,1,0,2065-03-01,0
18324,25,115490,23312,579,8,2,0,0,0,2065-03-02,0
18325,48,23457,48833,832,33,4,0,1,1,2065-03-03,0
18326,54,136710,39702,842,22,2,0,1,1,2065-03-04,0
18327,33,101832,48262,818,24,3,0,0,1,2065-03-05,0
18328,57,56853,25610,700,21,4,0,1,1,2065-03-06,1
18329,59,63037,19310,742,17,0,1,1,0,2065-03-07,1
18330,44,125892,40399,595,31,0,0,0,1,2065-03-08,0
18331,57,111138,17172,352,19,1,0,0,0,2065-03-09,0
18332,58,132136,48928,538,7,1,1,0,0,2065-03-10,0
18333,35,70695,19143,681,30,3,1,1,1,2065-03-11,1
18334,52,114728,5605,593,20,0,1,0,0,2065-03-12,0
18335,66,35223,3676,675,14,0,0,1,0,2065-03-13,0
18336,69,40880,8790,555,0,3,1,1,0,2065-03-14,0
18337,32,124087,29485,833,26,3,0,0,1,2065-03-15,1
18338,44,116199,2382,551,17,3,1,1,0,2065-03-16,0
18339,34,95764,27160,744,13,0,0,1,1,2065-03-17,1
18340,57,90285,12310,715,9,3,1,1,1,2065-03-18,1
18341,19,25045,11138,784,31,4,0,1,0,2065-03-19,0
18342,66,53615,36413,611,4,3,1,1,0,2065-03-20,0
18343,67,81424,37267,674,0,2,1,1,1,2065-03-21,0
18344,48,111607,38265,442,22,1,0,0,1,2065-03-22,0
18345,54,135622,39851,492,31,0,0,1,0,2065-03-23,0
18346,58,119699,10964,642,11,0,0,0,1,2065-03-24,1
18347,58,108494,12237,401,32,4,1,0,0,2065-03-25,0
18348,51,102458,44555,528,7,3,1,1,1,2065-03-26,0
18349,51,113531,45347,571,7,1,1,0,1,2065-03-27,0
18350,68,77414,48811,658,10,2,1,0,0,2065-03-28,0
18351,20,115713,9428,665,20,0,1,0,0,2065-03-29,1
18352,34,50426,31281,832,32,0,1,1,0,2065-03-30,0
18353,31,34113,40658,716,15,3,0,0,0,2065-03-31,0
18354,31,77599,13617,742,9,2,0,0,1,2065-04-01,1
18355,63,84614,9650,359,17,2,0,1,0,2065-04-02,0
18356,55,95922,47705,332,33,3,0,1,0,2065-04-03,0
18357,52,86437,47822,655,14,0,0,0,1,2065-04-04,0
18358,18,110781,27248,547,35,2,1,1,1,2065-04-05,0
18359,65,38267,49140,715,20,3,1,1,0,2065-04-06,0
18360,46,93867,9376,601,3,1,0,0,0,2065-04-07,1
18361,21,71854,14289,455,32,2,0,1,0,2065-04-08,0
18362,50,96396,37945,478,22,0,1,1,1,2065-04-09,0
18363,34,144326,1312,540,31,2,0,1,1,2065-04-10,0
18364,45,31110,32908,581,8,1,0,0,1,2065-04-11,0
18365,67,146783,3990,475,4,3,0,0,1,2065-04-12,0
18366,43,40543,38386,613,36,2,0,1,0,2065-04-13,0
18367,25,62254,27523,474,23,1,0,0,1,2065-04-14,0
18368,51,115929,23021,602,25,1,0,1,0,2065-04-15,1
18369,35,143747,44694,634,19,1,0,1,0,2065-04-16,0
18370,48,96610,19204,508,32,2,0,0,1,2065-04-17,0
18371,44,147488,47734,620,17,4,0,1,0,2065-04-18,0
18372,33,115238,6956,702,36,3,0,1,1,2065-04-19,1
18373,27,37800,4413,419,33,1,1,1,0,2065-04-20,0
18374,57,31264,27611,786,5,3,0,1,1,2065-04-21,0
18375,29,129828,6278,353,19,1,1,0,0,2065-04-22,0
18376,39,83534,44794,530,29,0,1,0,0,2065-04-23,0
18377,33,106883,12409,765,28,0,0,1,0,2065-04-24,1
18378,29,74025,45217,675,13,0,1,0,0,2065-04-25,0
18379,28,107041,20656,386,7,3,1,0,0,2065-04-26,0
18380,37,120886,9221,476,27,1,0,0,1,2065-04-27,0
18381,68,102278,34296,838,28,0,1,1,1,2065-04-28,0
18382,18,21500,36561,355,13,3,0,1,0,2065-04-29,0
18383,44,60887,8055,727,25,0,0,1,0,2065-04-30,1
18384,20,136626,32043,632,33,1,1,0,0,2065-05-01,0
18385,29,115653,35270,322,21,0,0,1,1,2065-05-02,0
18386,47,20814,9992,773,23,2,0,0,1,2065-05-03,0
18387,26,127091,24033,597,39,0,1,0,1,2065-05-04,0
18388,54,34539,18137,747,0,2,1,1,1,2065-05-05,0
18389,18,57834,39131,523,10,4,1,0,1,2065-05-06,0
18390,59,77570,1771,581,14,4,0,0,0,2065-05-07,0
18391,66,96723,41126,301,24,0,0,0,1,2065-05-08,0
18392,21,72987,6362,824,16,3,1,0,0,2065-05-09,1
18393,32,139600,10407,686,17,3,1,1,0,2065-05-10,1
18394,68,26086,44860,402,28,3,0,0,1,2065-05-11,0
18395,44,124598,24244,695,23,3,1,0,1,2065-05-12,1
18396,25,31510,31339,547,6,3,0,1,1,2065-05-13,0
18397,40,99665,45057,501,30,2,0,1,1,2065-05-14,0
18398,32,54832,33274,788,2,0,1,1,0,2065-05-15,0
18399,44,71503,46092,673,14,0,1,0,0,2065-05-16,0
18400,48,34200,9842,759,1,0,1,0,0,2065-05-17,0
18401,56,46113,19497,417,33,3,0,1,0,2065-05-18,0
18402,64,125668,10599,339,35,3,0,1,1,2065-05-19,0
18403,25,50141,30726,349,6,4,0,1,1,2065-05-20,0
18404,47,119668,42361,650,8,2,0,1,1,2065-05-21,0
18405,59,129324,47079,309,31,0,1,0,0,2065-05-22,0
18406,35,135772,25065,561,30,0,0,0,1,2065-05-23,0
18407,21,102186,48479,610,23,1,0,0,1,2065-05-24,0
18408,64,77303,40417,449,1,4,1,1,0,2065-05-25,0
18409,60,33408,43479,730,10,0,0,0,0,2065-05-26,0
18410,39,33594,36797,629,1,0,0,1,0,2065-05-27,0
18411,20,62230,38539,518,7,3,0,1,1,2065-05-28,0
18412,32,28226,39151,359,2,1,1,0,0,2065-05-29,0
18413,52,123185,16395,572,19,2,0,0,1,2065-05-30,0
18414,64,52212,27648,567,8,1,1,1,1,2065-05-31,0
18415,55,20067,30095,427,10,3,0,1,0,2065-06-01,0
18416,50,102108,45412,363,27,3,0,0,1,2065-06-02,0
18417,31,138824,41683,681,25,2,0,0,0,2065-06-03,0
18418,65,65663,47558,511,23,2,0,0,1,2065-06-04,0
18419,18,69834,29419,454,36,1,0,0,1,2065-06-05,0
18420,66,33232,36814,577,12,1,0,1,0,2065-06-06,0
18421,43,96682,47700,496,19,3,1,1,1,2065-06-07,0
18422,25,55906,28306,525,30,4,1,0,1,2065-06-08,0
18423,67,66002,25521,750,17,3,0,0,1,2065-06-09,1
18424,33,62291,26754,796,25,4,1,0,0,2065-06-10,1
18425,55,23190,17872,570,36,3,1,1,0,2065-06-11,0
18426,27,119156,32141,370,1,1,0,0,1,2065-06-12,0
18427,59,101578,37304,430,26,1,0,1,1,2065-06-13,0
18428,54,92889,33876,456,18,1,0,0,0,2065-06-14,0
18429,43,49645,37261,689,17,1,1,1,1,2065-06-15,0
18430,45,109157,48735,390,2,0,0,1,1,2065-06-16,0
18431,29,113170,37287,748,25,4,0,0,0,2065-06-17,0
18432,37,110868,3382,461,24,1,1,0,0,2065-06-18,0
18433,66,130492,12887,307,38,3,0,0,1,2065-06-19,0
18434,31,136382,7679,410,0,1,0,0,1,2065-06-20,0
18435,63,127803,29422,337,0,1,0,0,0,2065-06-21,0
18436,52,33930,5543,372,29,1,1,1,0,2065-06-22,0
18437,46,116177,42964,582,1,3,0,0,1,2065-06-23,0
18438,29,22595,32806,504,27,4,1,0,1,2065-06-24,0
18439,69,107387,39651,310,26,1,0,1,0,2065-06-25,0
18440,35,84402,11857,718,7,1,1,1,0,2065-06-26,1
18441,61,21218,7473,642,24,3,1,0,1,2065-06-27,0
18442,19,107819,25544,462,18,3,0,0,1,2065-06-28,0
18443,19,28675,35059,799,12,2,0,0,1,2065-06-29,0
18444,34,83447,45135,769,30,0,1,0,1,2065-06-30,0
18445,27,106603,46845,507,3,2,0,0,1,2065-07-01,0
18446,35,43831,14478,823,5,2,1,0,1,2065-07-02,1
18447,39,44384,36374,827,34,2,1,0,0,2065-07-03,0
18448,36,82811,2579,804,12,0,1,0,0,2065-07-04,1
18449,18,60527,18423,653,7,4,0,1,1,2065-07-05,1
18450,41,114100,32215,774,22,4,1,1,0,2065-07-06,0
18451,53,97277,35849,801,34,0,1,1,1,2065-07-07,0
18452,42,78465,13205,438,12,2,1,1,1,2065-07-08,0
18453,53,36665,28343,416,21,2,1,0,0,2065-07-09,0
18454,48,61589,34741,534,39,0,1,0,0,2065-07-10,0
18455,48,55234,1965,608,28,3,1,1,0,2065-07-11,1
18456,19,48894,3614,778,5,3,0,1,1,2065-07-12,1
18457,36,84763,46943,566,15,1,1,0,1,2065-07-13,0
18458,29,56943,19172,602,22,0,0,1,1,2065-07-14,1
18459,27,57689,3121,348,38,1,0,0,1,2065-07-15,0
18460,48,63689,39423,452,39,3,0,0,0,2065-07-16,0
18461,62,59324,38486,354,31,1,1,1,0,2065-07-17,0
18462,39,85180,43225,666,22,1,1,0,0,2065-07-18,0
18463,40,48040,13744,670,2,1,0,0,0,2065-07-19,1
18464,69,137069,31959,406,8,2,0,1,1,2065-07-20,0
18465,40,88472,32873,429,5,0,1,1,1,2065-07-21,0
18466,32,45927,48774,330,3,4,1,1,1,2065-07-22,0
18467,43,148001,49190,385,19,0,0,0,1,2065-07-23,0
18468,20,33514,19962,497,36,0,0,0,0,2065-07-24,0
18469,40,128801,40946,693,4,2,1,0,1,2065-07-25,0
18470,37,76058,4925,827,13,2,1,1,1,2065-07-26,1
18471,62,64398,40288,350,2,1,1,0,0,2065-07-27,0
18472,57,109233,19311,590,18,2,0,1,0,2065-07-28,0
18473,56,110948,44141,466,26,1,1,1,1,2065-07-29,0
18474,25,26139,21126,486,29,2,1,0,1,2065-07-30,0
18475,35,72601,6730,375,34,2,1,0,0,2065-07-31,0
18476,58,132056,5401,343,1,3,0,0,1,2065-08-01,0
18477,23,81894,15183,803,1,1,0,1,1,2065-08-02,1
18478,44,142262,22753,680,14,2,0,0,1,2065-08-03,1
18479,53,99634,24720,337,7,4,1,0,1,2065-08-04,0
18480,32,95794,2220,409,29,4,1,1,0,2065-08-05,0
18481,54,39385,12598,758,37,0,1,1,1,2065-08-06,0
18482,22,124303,9631,397,22,2,1,1,0,2065-08-07,0
18483,56,90610,3843,708,30,1,1,1,1,2065-08-08,1
18484,26,110544,37001,770,32,3,1,0,1,2065-08-09,0
18485,24,107468,11295,619,3,0,1,0,0,2065-08-10,1
18486,58,40731,17332,662,38,2,1,0,1,2065-08-11,1
18487,37,58887,9374,549,9,4,1,1,1,2065-08-12,0
18488,27,98619,12679,303,0,3,0,1,0,2065-08-13,0
18489,43,81258,33635,745,25,3,1,1,0,2065-08-14,0
18490,21,31825,16362,771,38,3,0,0,0,2065-08-15,0
18491,55,92586,41956,359,32,1,1,1,1,2065-08-16,0
18492,41,107862,12249,618,27,3,0,0,1,2065-08-17,1
18493,31,116904,28402,312,29,0,1,1,1,2065-08-18,0
18494,58,96685,27365,809,8,0,1,0,0,2065-08-19,1
18495,18,63745,40087,697,34,2,0,0,1,2065-08-20,0
18496,34,93948,8988,673,33,2,1,1,1,2065-08-21,1
18497,62,112272,41247,784,5,1,0,0,0,2065-08-22,0
18498,41,133812,18332,641,18,3,1,1,1,2065-08-23,1
18499,44,106575,10369,759,29,0,0,1,0,2065-08-24,1
18500,24,107097,17776,651,18,0,1,1,1,2065-08-25,1
18501,26,46820,10579,774,10,1,0,0,1,2065-08-26,1
18502,60,40192,33714,368,17,4,1,1,0,2065-08-27,0
18503,52,76968,33448,657,16,0,0,1,0,2065-08-28,0
18504,29,60642,3028,308,9,3,0,0,1,2065-08-29,0
18505,38,140525,14367,353,15,4,0,1,0,2065-08-30,0
18506,20,68145,43267,532,6,3,1,0,0,2065-08-31,0
18507,32,135467,31358,685,31,3,0,1,0,2065-09-01,0
18508,38,71414,19334,539,39,0,0,1,0,2065-09-02,0
18509,27,60653,22692,604,8,3,1,0,0,2065-09-03,1
18510,50,57499,31289,389,18,1,1,0,0,2065-09-04,0
18511,63,70191,6135,793,24,0,0,0,1,2065-09-05,1
18512,69,133316,15522,533,33,3,0,0,0,2065-09-06,0
18513,23,116915,21432,517,0,1,0,1,0,2065-09-07,0
18514,19,109875,28823,396,2,4,0,0,1,2065-09-08,0
18515,46,125870,48376,642,31,1,1,1,0,2065-09-09,0
18516,57,55048,32214,339,15,0,0,1,0,2065-09-10,0
18517,50,99896,25098,519,21,3,1,1,1,2065-09-11,0
18518,21,115632,44614,609,4,0,0,1,0,2065-09-12,0
18519,21,144683,23498,766,6,3,1,1,0,2065-09-13,1
18520,46,70540,4514,537,33,3,0,0,1,2065-09-14,0
18521,54,141769,5311,516,14,2,1,0,0,2065-09-15,0
18522,37,117574,6412,782,34,4,1,0,0,2065-09-16,1
18523,58,76314,31832,412,31,3,0,0,1,2065-09-17,0
18524,40,126423,11269,421,24,2,1,1,1,2065-09-18,0
18525,62,89044,15673,443,39,1,1,0,1,2065-09-19,0
18526,35,87654,12663,455,20,0,1,0,1,2065-09-20,0
18527,66,81127,21328,419,14,3,1,0,0,2065-09-21,0
18528,42,65015,28694,444,29,0,1,0,1,2065-09-22,0
18529,18,70734,36732,319,13,0,1,1,0,2065-09-23,0
18530,32,34360,46096,671,29,2,0,1,0,2065-09-24,0
18531,51,142580,10468,354,22,3,0,1,1,2065-09-25,0
18532,65,146897,11028,837,3,3,0,1,1,2065-09-26,1
18533,37,121749,30024,328,26,2,1,1,0,2065-09-27,0
18534,54,85056,33968,833,23,0,1,0,0,2065-09-28,0
18535,44,143337,48319,703,29,4,1,0,0,2065-09-29,0
18536,39,51957,11892,779,13,3,1,0,0,2065-09-30,1
18537,68,147186,39893,840,7,3,0,0,0,2065-10-01,0
18538,22,116796,45202,424,3,2,1,0,0,2065-10-02,0
18539,51,121122,6229,411,29,1,1,0,0,2065-10-03,0
18540,56,82502,7004,427,31,3,1,0,0,2065-10-04,0
18541,20,113443,40383,555,11,4,1,0,0,2065-10-05,0
18542,34,69828,4347,700,13,2,1,1,1,2065-10-06,1
18543,41,63102,8281,810,4,4,0,0,0,2065-10-07,1
18544,41,29605,8358,565,26,3,0,1,0,2065-10-08,0
18545,20,91899,18920,381,35,0,1,0,1,2065-10-09,0
18546,62,111017,18952,752,10,2,0,1,1,2065-10-10,1
18547,24,58155,44704,812,8,4,0,0,1,2065-10-11,0
18548,42,132109,44701,413,16,2,1,0,1,2065-10-12,0
18549,20,42133,49577,530,6,4,1,1,0,2065-10-13,0
18550,32,66145,41570,594,26,2,0,0,1,2065-10-14,0
18551,46,148386,37510,473,39,3,0,1,1,2065-10-15,0
18552,67,42720,46493,683,7,2,0,1,1,2065-10-16,0
18553,46,47967,8332,703,26,2,0,1,0,2065-10-17,1
18554,27,68674,21727,689,25,1,1,0,1,2065-10-18,1
18555,49,97719,46446,680,36,0,0,0,1,2065-10-19,0
18556,40,30414,19403,588,2,4,0,1,1,2065-10-20,0
18557,56,85647,32488,737,21,3,0,1,0,2065-10-21,0
18558,26,23379,25541,428,17,2,0,0,1,2065-10-22,0
18559,54,138561,31121,550,8,1,1,1,1,2065-10-23,0
18560,69,76659,28430,577,28,2,0,0,1,2065-10-24,0
18561,57,23151,41266,368,32,3,0,0,0,2065-10-25,0
18562,31,125949,9828,350,6,3,0,1,0,2065-10-26,0
18563,21,83598,17508,326,32,2,0,1,1,2065-10-27,0
18564,37,74758,6688,790,4,0,1,1,1,2065-10-28,1
18565,45,136632,27085,801,36,4,1,1,1,2065-10-29,1
18566,31,71652,17580,833,9,3,1,1,0,2065-10-30,1
18567,61,94140,36276,596,7,0,0,1,1,2065-10-31,0
18568,51,130564,11768,665,0,4,1,1,1,2065-11-01,1
18569,30,88187,29358,445,39,2,0,0,0,2065-11-02,0
18570,48,115167,9459,813,16,2,0,0,1,2065-11-03,1
18571,50,36308,18622,762,13,0,1,0,0,2065-11-04,0
18572,69,44761,21143,566,29,4,1,0,0,2065-11-05,0
18573,56,95304,21918,581,20,4,0,0,1,2065-11-06,0
18574,45,23158,38685,598,36,1,0,1,0,2065-11-07,0
18575,42,43775,10799,642,20,3,1,1,0,2065-11-08,1
18576,49,56845,22518,435,8,4,1,0,1,2065-11-09,0
18577,26,118354,38917,362,19,4,0,0,0,2065-11-10,0
18578,45,35485,40478,417,11,0,1,1,0,2065-11-11,0
18579,48,135857,12412,781,29,0,0,1,1,2065-11-12,1
18580,34,84552,7459,792,1,3,1,1,0,2065-11-13,1
18581,40,130946,31669,618,3,0,1,1,0,2065-11-14,0
18582,30,142300,26223,643,31,3,1,1,0,2065-11-15,1
18583,27,133002,39062,596,2,2,0,0,1,2065-11-16,0
18584,33,116791,41695,310,30,3,0,1,0,2065-11-17,0
18585,23,85326,11103,841,28,3,0,0,0,2065-11-18,1
18586,65,41787,8075,634,13,1,0,0,1,2065-11-19,1
18587,28,110147,38704,637,23,1,0,0,0,2065-11-20,0
18588,69,110388,37377,452,31,1,1,0,0,2065-11-21,0
18589,20,124119,37435,794,12,4,1,1,0,2065-11-22,0
18590,45,148324,40653,694,17,0,0,0,1,2065-11-23,0
18591,58,68793,36653,843,21,1,0,0,1,2065-11-24,0
18592,32,27153,48163,545,10,0,0,1,0,2065-11-25,0
18593,30,59093,8318,410,30,3,0,0,1,2065-11-26,0
18594,59,75766,46792,597,23,3,1,0,0,2065-11-27,0
18595,69,25931,22116,706,4,2,1,1,0,2065-11-28,0
18596,62,47040,37436,387,7,1,0,1,1,2065-11-29,0
18597,34,134329,33424,757,12,3,1,0,0,2065-11-30,0
18598,24,37272,33089,810,13,3,0,0,0,2065-12-01,0
18599,45,85939,16428,698,9,3,1,0,1,2065-12-02,1
18600,55,32801,41118,474,22,4,1,0,1,2065-12-03,0
18601,30,126280,26160,683,12,4,1,0,0,2065-12-04,1
18602,34,79957,48483,568,2,1,0,0,1,2065-12-05,0
18603,32,47064,16916,450,9,0,0,0,0,2065-12-06,0
18604,53,23985,15396,487,38,1,1,1,1,2065-12-07,0
18605,45,101796,28096,838,25,3,1,1,0,2065-12-08,1
18606,32,115477,39579,351,33,0,1,0,0,2065-12-09,0
18607,63,47615,40278,723,27,0,0,0,0,2065-12-10,0
18608,28,115277,42215,366,20,4,1,0,1,2065-12-11,0
18609,48,79466,25935,373,10,0,1,1,0,2065-12-12,0
18610,21,144052,44026,674,19,2,0,1,1,2065-12-13,0
18611,52,26549,47855,319,23,1,0,0,1,2065-12-14,0
18612,51,108066,8877,573,21,4,0,1,0,2065-12-15,0
18613,69,90664,1645,557,8,2,1,0,1,2065-12-16,0
18614,44,32801,23968,312,35,0,0,0,1,2065-12-17,0
18615,27,133901,41023,355,27,1,0,1,0,2065-12-18,0
18616,47,71739,43555,672,21,3,0,0,0,2065-12-19,0
18617,62,118593,21342,742,30,3,0,1,1,2065-12-20,1
18618,37,71380,46458,773,36,1,0,0,1,2065-12-21,0
18619,46,68442,35940,619,19,2,0,1,1,2065-12-22,0
18620,46,30505,45211,695,20,0,1,1,1,2065-12-23,0
18621,40,97906,10128,695,34,4,0,1,1,2065-12-24,1
18622,67,79228,32066,802,8,1,1,1,0,2065-12-25,0
18623,38,97564,38331,706,36,0,1,1,1,2065-12-26,0
18624,65,100129,27948,317,36,4,0,0,1,2065-12-27,0
