ID,Age,Income,LoanAmount,CreditScore,EmploymentYears,FamilySize,OwnsCar,OwnsPropertyBefore,OwnsHouse
21996,24,51131,135953,377,36,7,0,1,1
21997,69,24725,227266,687,3,5,1,0,0
21998,22,147604,709,598,5,4,1,1,1
21999,29,112868,106449,778,19,9,1,0,1
22000,62,142471,486623,324,7,5,1,1,1
22001,38,91853,359048,645,28,2,1,1,1
22002,33,122396,442649,683,34,4,0,1,1
22003,40,122222,360300,567,16,3,1,1,1
22004,62,99688,334962,509,17,4,1,0,1
22005,47,189560,456297,783,16,6,0,0,1
22006,40,165585,227247,406,12,7,1,1,1
22007,55,161083,395538,557,19,6,0,0,1
22008,43,181645,4933,823,20,1,0,1,1
22009,57,146066,233601,549,14,1,1,1,1
22010,36,65433,194331,466,36,3,1,0,0
22011,41,40576,194671,415,4,9,0,0,0
22012,38,111271,183507,624,8,6,0,1,1
22013,64,182794,296141,544,21,6,1,0,1
22014,29,193470,172000,466,14,2,1,0,1
22015,30,183529,101059,330,20,9,0,0,1
22016,57,180688,87988,688,29,6,1,1,1
22017,21,172232,322523,557,30,8,0,1,1
22018,52,40637,134372,347,30,7,0,1,1
22019,62,141229,240425,735,12,1,0,1,1
22020,50,94540,323357,339,5,4,1,0,0
22021,67,50434,457489,842,16,9,0,0,1
22022,54,144269,317564,358,24,1,0,0,1
22023,56,25421,412808,752,12,3,0,1,1
22024,66,113122,426246,459,12,6,1,1,1
22025,66,38780,110947,328,29,2,0,1,1
22026,55,168803,181044,508,6,1,1,1,1
22027,42,99171,94715,779,4,2,1,0,1
22028,55,37921,83150,677,18,5,0,0,1
22029,59,196970,139226,808,12,8,1,0,1
22030,58,47722,429680,530,27,4,0,0,0
22031,45,21782,494073,519,13,5,0,1,1
22032,44,38932,69252,509,6,7,1,1,1
22033,36,54518,146986,594,30,6,0,1,1
22034,34,190725,76901,689,10,3,1,1,1
22035,56,25873,178628,782,17,1,1,1,1
22036,64,194045,28885,734,30,3,1,0,1
22037,23,49617,138838,662,20,1,0,0,1
22038,41,42656,407180,730,0,7,0,1,1
22039,36,89100,238917,738,24,6,0,1,1
22040,41,173696,217006,536,8,8,1,1,1
22041,36,49036,499180,558,17,8,0,1,1
22042,33,194580,454956,836,13,2,1,0,1
22043,33,136912,152425,720,36,7,0,1,1
22044,36,174607,107873,429,21,6,0,1,1
22045,27,123028,476417,663,14,9,1,0,1
22046,53,83185,416136,625,24,2,1,1,1
22047,45,20969,163477,490,23,2,1,1,1
22048,64,159199,113625,651,28,3,0,1,1
22049,49,77616,348563,614,17,9,1,0,1
22050,41,183142,373577,358,34,8,0,0,1
22051,35,59310,104276,738,12,2,0,0,1
22052,49,51130,414460,585,29,1,1,1,1
22053,35,39208,217275,517,6,1,1,1,1
22054,57,164447,27274,699,22,1,1,1,1
22055,43,56286,179828,768,8,5,0,1,1
22056,55,171476,422247,769,2,9,0,1,1
22057,54,114712,309524,632,34,8,0,1,1
22058,25,172412,475857,820,15,4,0,0,1
22059,23,44361,322241,624,9,7,0,0,1
22060,37,166501,171572,491,21,5,1,1,1
22061,25,90143,326115,775,7,3,1,1,1
22062,45,52767,465628,348,12,4,0,0,0
22063,56,24642,464241,706,23,5,1,0,1
22064,46,57850,128661,646,14,7,1,1,1
22065,60,24010,253263,468,26,1,1,1,1
22066,30,72071,24343,495,16,2,0,1,1
22067,57,101240,370369,476,1,7,1,1,1
22068,35,69611,273758,828,36,9,1,0,1
22069,38,39172,490649,419,27,7,0,1,1
22070,62,178197,410822,766,24,5,1,1,1
22071,34,123848,148387,557,37,2,0,1,1
22072,45,67152,412452,365,29,6,1,1,1
22073,60,142939,136337,383,9,9,1,1,1
22074,50,150305,320666,375,5,9,0,1,1
22075,38,163936,121565,627,31,1,0,1,1
22076,43,31377,438345,435,9,5,0,1,1
22077,28,177442,149224,596,8,3,1,0,1
22078,42,103884,492638,639,30,5,1,0,1
22079,23,24769,207183,652,16,4,0,0,1
22080,29,62453,75026,849,9,5,0,0,1
22081,28,98499,419312,645,37,3,0,1,1
22082,38,116270,372003,671,5,6,0,1,1
22083,34,137284,255648,367,26,4,0,1,1
22084,53,24233,354108,637,37,2,1,1,1
22085,61,84776,94085,641,5,9,0,1,1
22086,38,131409,433231,413,21,7,1,1,1
22087,68,100802,469100,544,28,5,1,1,1
22088,40,83021,419331,772,14,8,0,0,1
22089,53,179824,318587,412,1,2,0,0,0
22090,36,197425,303091,522,17,5,1,1,1
22091,37,191120,331400,472,9,7,0,1,1
22092,36,145949,360728,684,0,8,1,1,1
22093,21,186296,228758,741,12,2,0,1,1
22094,20,99778,372291,471,12,3,0,1,1
22095,62,129263,81976,807,32,5,1,1,1
22096,29,55180,284996,718,22,3,1,0,1
22097,56,31254,327193,491,32,1,0,1,1
22098,67,79480,147546,671,34,9,1,1,1
22099,24,84766,3,536,36,7,0,0,1
22100,31,50184,205332,696,17,7,1,1,1
22101,55,60791,98200,374,39,3,1,1,1
22102,50,128299,89546,635,37,2,0,1,1
22103,57,75866,336286,767,23,7,1,0,1
22104,28,174223,107131,350,15,5,0,1,1
22105,63,163012,431312,554,4,3,0,0,0
22106,45,109375,401670,595,11,7,1,0,1
22107,34,76248,74472,690,23,1,0,1,1
22108,35,77554,112218,535,4,8,0,0,0
22109,32,101931,22128,719,5,2,1,0,1
22110,44,79345,170098,445,29,7,0,0,0
22111,49,118820,489868,533,20,6,0,1,1
22112,26,35475,310,458,6,3,0,1,1
22113,23,180090,483934,786,14,7,0,1,1
22114,62,63027,284355,838,20,3,1,1,1
22115,59,21724,419336,389,20,5,0,0,0
22116,57,54951,383801,450,9,3,1,0,0
22117,49,132463,240554,760,26,4,1,0,1
22118,29,199769,426092,318,0,6,1,1,1
22119,49,143052,493853,675,30,8,0,1,1
22120,58,133344,350679,690,38,4,0,0,1
22121,26,100388,119151,512,33,1,1,0,1
22122,55,130750,169065,666,9,6,1,0,1
22123,54,30006,495615,391,22,7,0,1,1
22124,43,92191,142787,667,30,7,0,0,1
22125,58,119979,331836,530,19,5,1,1,1
22126,55,44579,354370,452,5,4,0,1,0
22127,64,136298,61812,514,39,5,1,0,1
22128,39,153865,395510,824,24,4,1,0,1
22129,68,46996,179637,549,2,7,1,1,0
22130,51,155449,381350,736,13,4,1,1,1
22131,58,161594,158620,427,17,3,0,1,1
22132,68,24330,179476,849,28,1,1,0,1
22133,45,103645,55563,442,10,4,1,0,1
22134,45,40312,196945,635,16,9,1,1,1
22135,55,114545,120260,598,13,4,0,0,1
22136,62,166933,323350,674,9,1,0,1,1
22137,54,172797,388284,414,37,9,1,0,1
22138,62,53223,16996,331,18,2,1,1,1
22139,54,146849,7795,579,22,1,1,0,1
22140,31,51444,346875,812,8,4,0,1,1
22141,52,144798,457118,587,15,1,1,1,1
22142,55,136070,400139,437,37,6,0,1,1
22143,33,173180,380150,665,29,6,1,0,1
22144,52,46564,35503,832,32,8,1,0,1
22145,65,151629,124911,314,24,1,0,1,1
22146,64,163821,141845,728,22,9,0,1,1
22147,64,196318,101734,815,24,8,1,0,1
22148,43,173570,479155,327,13,4,0,1,1
22149,34,89526,498924,517,28,3,0,1,1
22150,50,103088,287236,475,10,5,1,0,1
22151,36,152439,97015,664,25,3,0,1,1
22152,31,97415,101106,838,19,3,1,0,1
22153,41,160863,149587,831,12,9,1,1,1
22154,42,159420,251898,458,20,1,1,1,1
22155,45,113491,123215,695,27,9,0,0,1
22156,33,74109,441289,773,18,4,1,1,1
22157,31,43679,97342,348,28,8,1,0,0
22158,69,184770,423115,723,22,5,0,0,1
22159,23,84636,175365,402,14,4,1,1,1
22160,65,27342,317910,603,30,8,1,1,1
22161,32,111236,57407,677,16,5,1,0,1
22162,37,50770,446265,389,25,7,0,1,1
22163,62,119585,2301,448,7,3,1,1,1
22164,47,82100,333208,587,19,1,0,0,1
22165,57,148167,374396,577,5,8,0,0,0
22166,60,127624,261074,718,25,4,0,0,1
22167,63,48228,187444,430,6,9,0,0,0
22168,38,128578,147839,449,26,6,0,1,1
22169,65,34763,30817,379,16,3,0,0,0
22170,66,36034,172156,440,4,3,0,0,0
22171,62,85527,194663,338,28,3,1,0,1
22172,57,81778,477715,750,26,5,0,1,1
22173,65,123119,479208,350,15,7,1,1,1
22174,22,70328,400002,491,39,1,0,0,0
22175,38,102425,209343,818,24,6,0,1,1
22176,39,190063,140166,624,11,3,0,0,1
22177,44,166462,348418,532,10,7,0,1,1
22178,30,93952,186282,484,11,8,1,0,1
22179,36,122142,411883,604,22,8,1,0,1
22180,68,115440,251692,411,17,9,0,1,1
22181,54,56820,454019,472,29,9,1,0,0
22182,33,77523,192673,471,29,4,0,0,0
22183,58,180162,343877,693,4,4,0,1,1
22184,38,101392,116948,400,27,7,1,0,1
22185,22,69046,371115,716,4,1,1,0,0
22186,53,78672,332543,767,4,2,0,1,1
22187,68,65711,49577,320,18,8,0,1,1
22188,60,53509,236729,346,1,2,1,1,0
22189,41,24409,364083,732,33,7,0,0,1
22190,57,48465,140739,601,3,7,0,0,0
22191,46,107373,499632,361,22,2,1,0,1
22192,40,35423,8331,411,33,1,1,0,0
22193,60,77651,449074,827,17,4,1,0,1
22194,50,124487,96340,485,11,6,0,0,1
22195,46,160530,141422,775,10,6,0,0,1
22196,56,77201,150497,403,39,1,0,0,0
22197,21,162292,447622,684,33,5,1,0,1
22198,66,27312,327794,649,25,9,1,1,1
22199,28,182691,161981,812,6,7,1,0,1
22200,38,171503,234938,699,0,5,1,1,1
22201,61,101463,98343,536,29,1,0,0,1
22202,55,62013,85425,613,36,2,1,0,1
22203,29,169099,245869,458,18,6,1,1,1
22204,59,164289,356263,768,29,8,0,0,1
22205,64,128521,424916,794,37,1,1,0,1
22206,58,74653,475672,378,12,9,1,0,0
22207,26,194062,455288,531,22,7,0,0,1
22208,23,134116,292613,400,25,6,1,1,1
22209,34,80352,273114,489,21,6,1,0,1
22210,31,137351,333759,740,18,8,0,1,1
22211,67,99028,7522,793,3,7,1,1,1
22212,25,32785,348715,632,9,8,1,0,1
22213,28,124645,428032,536,20,9,1,0,1
22214,54,20032,448080,768,25,4,0,0,1
22215,27,190317,275332,521,14,1,1,1,1
22216,26,120585,136619,625,3,1,0,0,1
22217,23,199747,415033,329,16,5,1,0,1
22218,32,143409,212575,331,16,8,1,0,1
22219,38,90518,357265,660,11,4,0,1,1
22220,26,100824,138540,313,1,8,0,0,0
22221,29,86825,7609,768,1,1,0,1,1
22222,44,107020,343720,601,37,7,1,1,1
22223,63,103238,349346,511,7,5,1,0,1
22224,54,133995,202403,489,11,8,0,0,1
22225,44,126341,429609,541,8,2,1,0,1
22226,48,42150,212681,766,23,6,0,1,1
22227,31,93004,20481,777,28,3,0,1,1
22228,66,167800,23313,840,6,8,0,0,1
22229,59,51926,11426,736,12,9,0,1,1
22230,31,77036,206101,663,36,1,0,1,1
22231,25,184773,201526,373,25,6,0,0,1
22232,29,155788,458564,614,12,7,1,0,1
22233,21,65322,107438,318,23,6,0,1,1
22234,64,140962,342679,673,13,4,1,0,1
22235,44,147878,6175,463,4,1,0,0,0
22236,26,34710,352240,576,5,2,1,0,0
22237,59,89111,455777,316,28,4,1,1,1
22238,42,55319,180452,552,7,5,0,0,0
22239,67,115450,273776,386,35,5,1,1,1
22240,30,77338,392074,748,36,9,0,0,1
22241,55,50190,777,629,37,3,1,1,1
22242,68,43562,358870,463,39,5,1,1,1
22243,67,102931,426354,379,23,5,0,0,1
22244,42,171622,278629,740,35,6,0,0,1
22245,62,109251,127177,474,15,7,0,1,1
22246,26,96036,183466,382,10,8,1,0,1
22247,46,196823,104966,704,2,1,1,0,1
22248,32,46010,373551,634,34,7,0,1,1
22249,36,21439,55540,824,31,1,1,0,1
22250,51,56184,135756,820,35,8,1,1,1
22251,45,149257,122774,509,24,2,1,1,1
22252,41,155025,412362,630,1,6,1,1,1
22253,32,52609,400354,421,24,4,0,0,0
22254,31,190600,215175,464,35,7,0,1,1
22255,26,66433,365014,682,32,3,1,0,1
22256,20,147458,124003,446,39,6,1,0,1
22257,52,193493,239622,827,4,4,0,0,1
22258,33,66099,336649,341,32,6,1,1,1
22259,66,108823,237963,462,25,9,0,0,1
22260,62,190455,311774,621,14,1,1,1,1
22261,60,102081,269770,460,34,5,0,1,1
22262,36,143518,222116,603,36,9,1,0,1
22263,23,168513,237721,585,28,1,0,1,1
22264,58,168909,483332,738,29,6,1,1,1
22265,20,24826,40882,641,28,4,1,1,1
22266,60,66100,448174,376,32,9,0,1,1
22267,64,39168,66310,785,1,5,1,1,1
22268,43,121671,204294,580,5,6,1,1,1
22269,53,96963,457727,754,38,7,1,1,1
22270,53,190806,26022,446,4,5,0,0,0
22271,43,142072,376105,551,10,3,1,0,1
22272,34,155366,149859,676,6,7,0,1,1
22273,36,169553,170737,664,1,2,1,0,1
22274,32,117777,134325,481,30,4,0,0,1
22275,26,95193,421125,317,24,6,1,0,1
22276,28,174953,199636,387,16,8,0,1,1
22277,63,73541,193600,670,38,1,1,1,1
22278,54,139147,423937,622,7,3,1,1,1
22279,42,166604,105462,752,21,9,1,0,1
22280,66,163513,197186,730,18,4,0,1,1
22281,58,36093,270438,579,0,5,0,0,0
22282,42,27659,458465,450,20,5,0,1,1
22283,45,84480,148749,451,33,8,0,0,1
22284,20,190929,247802,842,27,5,0,0,1
22285,33,168153,456952,445,34,9,1,1,1
22286,51,40341,430424,701,0,1,1,0,0
22287,67,33729,23524,628,37,5,1,1,1
22288,29,44293,411620,335,16,1,1,1,1
22289,20,32559,376399,378,29,5,1,1,1
22290,24,194522,486527,386,2,1,1,0,0
22291,22,127008,313550,506,28,9,1,0,1
22292,68,190395,370159,611,19,5,0,0,1
22293,69,152110,118167,534,25,5,0,1,1
22294,46,83567,438824,707,26,7,1,1,1
22295,41,94271,472775,442,8,2,0,1,1
22296,37,64736,332025,365,15,8,0,0,0
22297,35,133903,215349,671,9,2,1,1,1
22298,21,181352,188033,637,31,7,1,1,1
22299,66,140920,198268,449,9,2,1,1,1
22300,32,139754,112745,696,9,4,1,0,1
22301,64,177949,445785,429,6,1,0,0,1
22302,35,168769,177553,386,36,9,1,0,1
22303,27,188241,47633,734,20,1,1,0,1
22304,62,65227,186514,520,17,1,1,1,1
22305,27,141357,246436,784,3,7,1,1,1
22306,29,147128,499807,525,4,2,0,0,0
22307,52,80099,258136,408,16,7,0,0,1
22308,50,60113,143194,839,27,4,0,1,1
22309,31,196734,323476,830,28,4,0,1,1
22310,28,43380,135382,549,2,3,0,1,0
22311,56,95500,28605,418,31,9,0,0,1
22312,28,46015,120980,815,13,4,0,0,1
22313,67,81750,288938,805,30,6,1,0,1
22314,37,108653,400222,728,31,1,0,1,1
22315,49,101115,281913,570,18,3,0,1,1
22316,51,90350,134178,520,15,8,0,1,1
22317,59,52179,118067,367,38,9,1,0,0
22318,42,25243,339182,368,5,5,1,0,0
22319,30,111694,58142,528,29,9,1,0,1
22320,39,102482,149324,504,15,7,1,0,1
22321,38,165989,282857,375,2,7,0,1,1
22322,55,159126,285906,395,37,7,1,1,1
22323,45,69113,270473,843,30,9,1,0,1
22324,29,115306,459311,365,34,9,1,0,1
22325,43,85216,118245,800,31,3,0,0,1
22326,32,128251,478020,836,33,4,0,0,1
22327,65,96565,153854,767,31,9,0,1,1
22328,53,192776,173887,644,25,7,1,1,1
22329,48,134094,169326,391,8,1,1,0,1
22330,55,116187,371504,559,5,1,0,1,1
22331,26,192401,388355,521,37,6,1,1,1
22332,49,140547,161447,499,1,2,1,1,1
22333,36,99765,214091,490,30,2,0,0,1
22334,67,84387,180972,601,38,1,1,0,1
22335,32,189726,242107,669,12,9,0,0,1
22336,43,61425,194344,687,29,4,0,0,1
22337,50,183065,136665,356,13,1,0,0,1
22338,46,48069,285486,472,18,3,0,0,0
22339,69,184312,417962,540,10,8,1,0,1
22340,40,43516,452415,338,31,7,0,0,0
22341,63,167691,28558,435,5,7,0,0,0
22342,20,146343,112607,766,28,6,0,1,1
22343,34,142588,313372,619,1,2,1,0,1
22344,22,152750,381429,607,36,8,0,1,1
22345,25,171784,207005,773,36,1,1,1,1
22346,33,42944,49692,673,29,7,1,0,1
22347,57,157136,465659,328,24,8,1,1,1
22348,52,102185,70106,350,11,9,1,1,1
22349,57,157405,434382,313,31,6,0,1,1
22350,27,84694,181731,540,1,1,0,0,0
22351,45,150750,213339,822,39,1,0,1,1
22352,34,126634,423375,483,23,3,1,1,1
22353,33,49218,76745,349,16,6,0,0,0
22354,67,197656,311073,722,7,9,1,1,1
22355,39,181249,50622,530,2,4,1,0,0
22356,67,35711,492427,333,38,5,0,0,0
22357,38,95093,21639,841,16,1,0,0,1
22358,52,167075,302708,576,15,6,1,0,1
22359,55,67988,337663,814,32,3,1,1,1
22360,43,61032,100727,843,3,5,0,0,0
22361,29,134782,339573,484,25,4,1,1,1
22362,69,162483,367088,706,5,5,1,0,1
22363,53,199518,74079,349,12,3,0,1,1
22364,55,175505,26711,783,18,2,1,1,1
22365,66,116909,88452,804,21,6,0,1,1
22366,55,49986,459922,805,19,3,0,1,1
22367,35,113805,461898,733,29,8,0,1,1
22368,34,142156,47184,660,26,7,1,0,1
22369,37,31424,144539,468,23,4,0,0,0
22370,26,52828,447767,721,32,2,1,1,1
22371,66,190055,36005,817,10,6,1,0,1
22372,41,77825,161995,393,0,6,0,0,0
22373,51,48786,157470,727,4,8,0,0,0
22374,62,156397,426950,830,4,9,1,0,1
22375,38,49582,73263,585,15,4,0,1,1
22376,59,163913,444290,412,16,1,1,1,1
22377,20,157073,379083,411,33,8,0,1,1
22378,54,85115,479705,408,5,3,0,1,1
22379,24,154723,402151,737,39,2,0,0,1
22380,69,150182,304898,584,39,9,0,0,1
22381,31,142433,108462,309,15,8,1,0,1
22382,31,60776,382324,651,25,4,1,0,1
22383,40,161859,250021,357,29,5,1,1,1
22384,38,65195,328476,441,7,6,0,1,1
22385,28,124854,91367,528,39,2,0,0,1
22386,62,45065,309355,694,18,2,1,1,1
22387,68,177578,419628,375,3,2,0,0,0
22388,67,119200,409492,752,12,3,0,0,1
22389,55,24300,225712,634,9,5,1,0,1
22390,61,106920,347056,321,16,7,1,1,1
22391,66,146135,389340,496,27,3,0,0,1
22392,51,191390,90618,762,33,8,1,1,1
22393,54,114828,318709,674,20,6,1,1,1
22394,50,73228,340956,548,37,6,0,0,0
22395,51,192573,470765,605,10,7,1,1,1
22396,56,131379,186073,750,18,2,0,1,1
22397,51,69760,425807,707,22,8,0,0,1
22398,62,167920,84810,408,39,7,1,0,1
22399,56,198148,348517,576,27,8,0,0,1
22400,58,183100,55833,541,18,5,0,0,1
22401,57,78371,486941,661,34,5,0,1,1
22402,49,47175,189161,594,26,6,1,1,1
22403,51,80300,303718,478,26,3,1,0,1
22404,64,76709,126806,652,19,8,0,0,1
22405,21,195432,20603,628,20,1,1,1,1
22406,30,134928,76744,580,11,4,1,1,1
22407,39,156806,386331,635,23,1,1,1,1
22408,56,137544,28821,412,11,2,1,0,1
22409,28,179529,186751,573,22,2,0,0,1
22410,57,199071,196585,788,38,1,1,0,1
22411,68,125532,361371,796,8,8,0,1,1
22412,38,100957,90571,533,10,6,0,0,1
22413,59,136449,35519,352,24,4,1,0,1
22414,26,174366,15314,478,39,1,1,0,1
22415,24,165148,162539,584,22,3,1,1,1
22416,66,156643,71058,383,16,8,0,1,1
22417,61,94910,228014,661,13,7,1,1,1
22418,43,153012,107603,452,33,5,1,1,1
22419,67,137610,74341,833,1,2,1,0,1
22420,60,53180,151214,740,13,8,0,1,1
22421,26,27606,318291,375,20,9,0,1,1
22422,30,131929,150575,631,13,2,1,0,1
22423,28,170679,319254,681,3,8,1,1,1
22424,68,70255,385489,323,2,4,1,1,0
22425,49,31400,273748,659,23,7,0,1,1
22426,60,66804,314334,320,37,9,0,1,1
22427,22,25569,199044,366,27,8,0,1,1
22428,41,95137,484679,339,39,4,0,0,1
22429,59,110276,4650,765,21,3,0,0,1
22430,39,106724,374478,821,8,3,1,1,1
22431,51,100173,211833,541,5,3,1,1,1
22432,67,164133,305252,523,21,4,0,1,1
22433,26,69147,243341,624,28,7,1,1,1
22434,26,37455,8731,355,11,2,1,0,0
22435,39,176798,149065,802,25,5,1,1,1
22436,44,157863,487429,543,12,6,1,1,1
22437,64,88090,432877,795,24,4,1,1,1
22438,54,159340,374526,654,9,4,0,1,1
22439,63,30946,477715,474,30,2,0,1,1
22440,43,130659,83523,339,9,4,1,1,1
22441,59,154055,447341,375,28,8,1,1,1
22442,32,173999,247746,371,24,7,0,0,1
22443,67,161368,464414,509,6,2,0,1,1
22444,58,119530,298161,595,29,8,1,0,1
22445,23,23154,136659,672,16,4,0,1,1
22446,31,84105,52266,379,5,5,1,0,0
22447,36,54042,199512,378,16,5,1,1,1
22448,20,104309,261720,378,27,4,0,1,1
22449,36,98262,489355,807,2,5,0,0,1
22450,21,26557,205359,361,1,1,0,0,0
22451,25,46756,351955,756,39,1,0,0,1
22452,63,32132,299752,426,38,7,0,0,0
22453,30,194508,268404,593,25,5,1,1,1
22454,62,46143,19434,484,20,5,0,1,1
22455,37,115841,494363,762,39,6,1,0,1
22456,59,177963,36318,734,33,4,0,0,1
22457,44,71306,363128,618,27,8,0,1,1
22458,58,155233,378568,596,13,4,1,1,1
22459,47,133350,367864,747,22,8,1,1,1
22460,65,116487,275144,471,18,3,0,0,1
22461,35,158402,323622,603,27,6,0,1,1
22462,31,58128,388488,714,33,9,1,0,1
22463,60,103955,306336,782,33,3,1,0,1
22464,48,53157,454371,716,36,3,0,0,1
22465,42,41525,209877,320,30,5,1,0,0
22466,40,180472,145578,775,32,8,1,0,1
22467,35,194988,373744,810,23,7,0,0,1
22468,67,31756,408320,306,30,3,1,1,1
22469,60,107723,26317,583,25,4,1,1,1
22470,64,89613,36176,349,25,8,0,0,1
22471,45,30760,26199,438,5,7,1,1,0
22472,56,44937,62192,536,4,9,1,0,0
22473,41,93786,460232,707,33,7,0,1,1
22474,29,172036,339337,385,38,7,1,0,1
22475,26,199828,315537,670,39,6,0,0,1
22476,28,78468,87304,798,31,4,0,0,1
22477,44,26941,435448,629,4,2,1,1,1
22478,65,122885,240636,834,9,7,0,1,1
22479,34,132427,239116,494,25,3,1,0,1
22480,32,39120,43818,832,0,6,0,1,1
22481,61,53807,365665,627,20,8,0,0,1
22482,65,125969,444803,347,26,7,1,1,1
22483,45,28312,303658,316,31,2,1,0,0
22484,40,23813,382686,383,19,8,1,0,0
22485,42,42857,177310,403,17,8,1,0,0
22486,63,108147,3546,386,13,5,1,0,1
22487,47,166612,11752,741,28,1,1,1,1
22488,57,127240,267288,397,10,2,0,1,1
22489,31,90017,299223,648,5,6,1,0,1
22490,43,132962,336971,479,30,9,0,0,1
22491,32,166985,169812,550,31,6,0,0,1
22492,59,188383,44304,343,35,2,0,0,1
22493,67,114066,440257,581,0,1,0,1,1
22494,21,60635,335515,364,35,1,1,0,0
22495,58,179009,423437,624,36,7,1,1,1
22496,31,35859,456563,702,3,2,1,1,1
22497,58,190883,361160,696,8,5,1,1,1
22498,33,54543,181315,649,26,4,0,0,1
22499,49,21908,479300,415,30,3,1,0,0
22500,60,117085,4976,460,14,9,0,0,1
22501,69,145535,104972,789,29,3,1,0,1
22502,62,69739,238676,581,7,2,1,1,1
22503,67,91681,354573,386,11,7,1,0,1
22504,38,79374,56977,790,23,3,1,0,1
22505,50,69534,377992,639,29,7,0,0,1
22506,62,61649,498521,849,18,9,0,0,1
22507,69,25231,230121,302,22,6,1,0,0
22508,62,91540,205099,400,14,2,0,1,1
22509,44,93931,299546,343,14,6,0,1,1
22510,23,130577,169128,455,1,4,1,1,1
22511,69,132365,163796,790,29,5,1,1,1
22512,32,155193,267613,441,32,5,0,1,1
22513,55,87412,244267,805,25,6,1,1,1
22514,61,152662,11273,426,8,2,0,1,1
22515,56,81713,99743,473,2,5,1,0,0
22516,22,50487,201285,417,1,9,0,0,0
22517,35,22064,93465,324,11,5,1,0,0
22518,45,62447,100055,569,24,8,1,1,1
22519,59,153417,169512,526,6,3,0,0,1
22520,58,120944,108531,473,21,7,1,1,1
22521,38,117675,93997,524,12,4,0,0,1
22522,65,53818,112653,478,14,4,0,1,1
22523,34,130774,357676,659,2,5,0,1,1
22524,51,39971,99481,340,29,5,0,0,0
22525,68,141506,149091,583,29,7,0,1,1
22526,40,146283,289798,410,33,3,1,1,1
22527,20,197607,131748,650,25,1,0,0,1
22528,25,157455,434403,778,3,4,1,1,1
22529,46,34847,291761,661,27,5,0,0,1
22530,42,133953,335041,640,0,2,1,1,1
22531,66,24899,121116,684,14,8,0,1,1
22532,50,188374,78803,378,0,2,0,0,0
22533,31,182563,214889,327,6,5,1,0,1
22534,40,184362,308599,791,5,4,0,0,1
22535,21,61530,476391,818,29,4,1,1,1
22536,24,49954,63606,729,19,4,1,1,1
22537,28,39723,462067,350,12,4,0,0,0
22538,39,89744,277174,426,32,2,1,0,1
22539,65,83381,16648,345,13,4,1,0,1
22540,37,72625,170910,307,9,7,0,0,0
22541,41,50955,387447,349,29,2,0,0,0
22542,27,156197,50644,849,1,2,0,1,1
22543,53,76920,85090,723,1,4,1,0,0
22544,28,94574,347740,555,24,5,0,0,1
22545,26,199367,451217,424,0,6,0,0,0
22546,49,194929,152499,489,29,2,1,1,1
22547,37,58963,433309,451,22,2,1,1,1
22548,46,62871,243788,451,29,8,0,0,0
22549,35,36683,401802,521,13,8,0,0,0
22550,40,24958,237848,352,11,8,1,1,1
22551,24,135773,268953,335,28,1,1,0,1
22552,48,52851,27859,842,32,3,0,1,1
22553,66,93451,452312,346,23,3,0,1,1
22554,56,138744,315017,518,12,1,0,1,1
22555,62,52585,96884,661,5,1,1,1,1
22556,41,136380,98892,690,23,2,0,0,1
22557,33,130070,335519,606,11,2,0,1,1
22558,38,191666,486754,455,14,5,0,1,1
22559,54,164378,211509,364,23,7,1,1,1
22560,43,106905,322840,808,28,1,1,0,1
22561,61,66714,194007,548,0,3,1,0,0
22562,25,123314,74396,399,33,2,0,1,1
22563,22,177674,263842,643,18,4,1,1,1
22564,53,139286,287283,359,39,4,0,1,1
22565,64,89406,463987,573,14,1,0,0,1
22566,69,98517,59888,626,33,6,0,1,1
22567,21,87261,437460,463,14,5,1,0,1
22568,34,153882,279435,445,17,9,1,1,1
22569,56,116570,242668,849,24,7,1,0,1
22570,34,123865,118959,602,16,3,0,0,1
22571,51,87830,55282,748,18,2,0,0,1
22572,40,96040,55558,591,35,6,1,1,1
22573,36,61384,182982,345,27,8,0,1,1
22574,53,123194,8276,514,23,3,0,1,1
22575,51,156249,141876,728,5,6,0,1,1
22576,69,189443,406864,562,12,4,0,1,1
22577,66,71523,132675,798,1,7,1,1,1
22578,42,178487,399532,773,5,3,1,1,1
22579,54,123922,422512,623,25,1,1,0,1
22580,56,77405,110368,550,19,8,0,0,0
22581,62,67696,272327,725,25,5,1,1,1
22582,60,139746,474808,667,10,2,1,0,1
22583,56,171014,274705,707,9,8,0,0,1
22584,52,87320,235151,846,39,2,1,0,1
22585,44,22916,334430,367,13,5,1,0,0
22586,65,118818,176687,624,26,9,1,0,1
22587,56,114955,424744,443,27,9,1,0,1
22588,59,75346,232528,778,20,1,1,1,1
22589,40,30831,326462,425,14,4,1,1,1
22590,65,50136,40604,763,26,4,0,1,1
22591,67,150860,71912,725,7,2,1,1,1
22592,57,58304,425232,784,0,6,0,1,1
22593,59,191953,71193,352,39,4,0,1,1
22594,53,188081,463817,664,22,1,1,1,1
22595,38,96701,250446,601,20,5,1,1,1
22596,46,33546,254622,597,36,4,0,1,1
22597,28,111609,91559,701,32,8,0,0,1
22598,24,58286,387632,316,15,7,0,1,1
22599,24,115071,294791,815,37,4,0,1,1
22600,44,74882,343728,844,38,7,0,0,1
22601,45,148459,129215,454,22,7,0,1,1
